omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
2.242607917536361406e-02 6.824413087786788878e+01 3.064649278551714762e+00 1.185121674926589014e-01 9.748353178235160676e-01 8.777188098907314995e+00 1.001695192142309843e+00 9.993492411833934108e-01 1.001558144438151388e+00 9.985171789299218670e-01 1.001128017661791381e+00 4.162401399093141469e-02
2.238804808173788449e-02 6.863227351700632539e+01 3.028346661489660363e+00 1.184042479702454298e-01 9.712081146499127460e-01 6.883124840216613194e+00 1.000950093879750424e+00 1.000062890870548671e+00 1.002301691937554695e+00 9.982692419946760376e-01 1.010258449030878136e+00 2.836948821188007728e-04
2.249240604222372403e-02 6.856580885759311172e+01 3.053783933994165700e+00 1.180516793359263072e-01 9.711994342938002900e-01 7.960408080631964367e+00 1.003151061194184290e+00 9.999121268388089234e-01 1.001763974122554357e+00 1.000683073680274981e+00 1.005819756723674852e+00 1.551284188266935544e-02
2.255213713355526395e-02 6.854352907107605120e+01 3.042490711452120689e+00 1.186269083783886014e-01 9.751832162199167708e-01 7.992552729486951613e+00 9.972339639253177124e-01 9.964981501978639189e-01 1.004393134571310409e+00 9.962175655260973040e-01 1.001534493141761795e+00 3.344478032389701719e-03
2.250435995919054105e-02 6.850513566807349264e+01 3.039780994855156404e+00 1.186382199367324586e-01 9.735937768441136342e-01 7.619388009766840497e+00 9.994475909253046630e-01 1.000870238987453531e+00 1.001138079845659057e+00 9.992483275609475024e-01 1.002569705042950066e+00 9.993261466429092209e-04
2.249511874816388993e-02 6.869871585967335648e+01 3.046375278365045070e+00 1.175301080213625726e-01 9.705299904372540754e-01 8.260185231535166039e+00 9.979547921569555946e-01 9.965834218800573296e-01 1.001201077504841219e+00 9.907696518588043899e-01 9.977325970840422720e-01 3.208898769013755758e-02
2.252518224872736979e-02 6.828976351381569998e+01 3.063881684547064665e+00 1.174306170054939258e-01 9.766503079231776407e-01 8.953000395192084682e+00 1.000868633769717908e+00 1.000308975589838889e+00 1.005691722149797851e+00 9.965096625054997714e-01 9.997768561338893356e-01 7.845104144408093783e-02
2.243655650538104937e-02 6.809591129806601373e+01 3.042772514857667421e+00 1.187129339794745775e-01 9.708160282072124669e-01 7.639989531344489215e+00 1.000963713237229769e+00 1.000117263510871712e+00 1.004613734837940475e+00 9.966415730674513807e-01 9.990590708283502153e-01 2.940353648296580372e-02
2.252988257343541134e-02 6.888658495708421015e+01 3.046737661368684513e+00 1.177297470093608134e-01 9.748653564634989221e-01 7.887387848979422245e+00 1.001833588475608439e+00 1.003449894961997213e+00 1.000176429175179793e+00 9.958670033189660487e-01 1.004780841272734815e+00 2.110175809101853817e-03
2.251983806617449679e-02 6.817164266016835938e+01 3.034834741126237301e+00 1.184560288246523374e-01 9.757059721653962292e-01 7.272838918876550096e+00 1.001293059194533708e+00 1.003285460067230739e+00 1.000509042997857811e+00 9.993544405012591003e-01 1.006351077302044539e+00 5.579404265597464468e-02
2.241043092396553457e-02 6.821625483064669027e+01 3.048177476488991733e+00 1.192824289997759107e-01 9.692871317506331907e-01 7.775414816562871145e+00 1.002398674876050721e+00 1.001771841922130646e+00 1.000034498873012323e+00 9.990908444636376062e-01 1.005728714629887444e+00 7.327044188144135259e-03
2.242393628772226810e-02 6.812143335178328130e+01 3.039467350190373729e+00 1.191394125848530272e-01 9.693385676001969875e-01 7.449997351607921203e+00 1.001938293195945962e+00 9.993405961126534676e-01 1.005991264599066959e+00 9.991841631164232185e-01 1.000979249138465033e+00 1.623949289059038736e-02
2.246470518619311102e-02 6.821824347014448620e+01 3.051206553167180591e+00 1.192392162530604982e-01 9.713498949081796896e-01 7.701985391775973966e+00 1.006168340822806817e+00 1.002836580737037409e+00 1.001619113364591307e+00 1.002340978529823845e+00 1.004077501565512787e+00 5.677124630055005970e-03
2.241978456115248028e-02 6.858187416252694391e+01 3.076104879031489325e+00 1.178250766824353035e-01 9.716926657433971881e-01 9.191879644277609174e+00 1.003272128762915827e+00 9.993489401162045649e-01 1.004140467859891972e+00 1.001081898413182625e+00 1.007345042840914751e+00 1.884619256593146608e-02
2.255009960586671150e-02 6.895318164511240866e+01 3.058848834935403271e+00 1.173992004715034010e-01 9.699053827009544992e-01 8.473408396189032743e+00 1.002069984564073035e+00 9.992532408838055158e-01 1.002263791947002769e+00 9.996030590898614676e-01 1.001323052733741559e+00 6.628084753416758250e-04
2.255747655605519486e-02 6.827942338385982168e+01 3.058101528476038666e+00 1.185779101745176312e-01 9.719613594859612959e-01 8.890535417314511690e+00 9.960519729456804860e-01 9.960220956647424240e-01 9.995960632402163260e-01 9.976645725180794955e-01 9.971523520250618056e-01 3.464734899284937358e-02
2.248873310693642880e-02 6.850865353132337532e+01 3.057298571089953398e+00 1.183152930703556260e-01 9.761675477215312480e-01 8.534736594344119354e+00 1.001397400273210225e+00 9.993713644543956720e-01 1.001622412487006786e+00 1.000393362259607066e+00 1.001994000220374881e+00 1.479024334514479622e-02
2.249537687049876084e-02 6.864674832838450413e+01 3.057202664980420703e+00 1.178212125893530332e-01 9.740496486068193072e-01 8.681487607727389033e+00 9.990455023895843389e-01 9.999252035695168628e-01 1.001546103283097677e+00 9.948788317377483814e-01 1.000787165391155309e+00 2.054608293134646893e-02
2.248873634828660664e-02 6.900799838777956552e+01 3.054016645713108602e+00 1.166013394272186754e-01 9.734820222844335902e-01 8.226033006003721226e+00 1.001960791755563518e+00 1.000730506045678370e+00 1.006081895375174451e+00 9.948424604018051287e-01 1.002726421303234972e+00 4.045548293275615798e-02
2.255834846598765361e-02 6.864861753253117627e+01 3.082355576051002188e+00 1.179160359165032507e-01 9.714003730184029850e-01 9.479225644042692522e+00 1.002743262697520343e+00 1.001254394629776723e+00 1.005043762443216693e+00 9.970122607504512402e-01 1.000524449675357808e+00 2.278051095240557489e-02
2.233967863591480515e-02 6.828400322874878725e+01 3.057464658603487262e+00 1.187966966677046488e-01 9.785598972134359474e-01 8.612204143584557769e+00 9.992372780733590476e-01 1.004552992685650237e+00 1.001339105246363159e+00 1.000482254982069774e+00 1.004883189967166857e+00 7.044898433818445969e-04
2.245146193667701615e-02 6.860303232005288976e+01 3.042016299329314055e+00 1.180783158669659605e-01 9.707774528143930937e-01 7.660119394846377716e+00 1.001912470029082458e+00 9.992762901264998776e-01 1.007353364188499301e+00 1.001087936023468572e+00 1.006001674858849615e+00 2.520194354337602569e-03
2.234394586100673513e-02 6.827970824200104971e+01 3.050698866838853718e+00 1.188171125982236537e-01 9.702322675641534833e-01 8.006508457957078662e+00 1.002375263467944366e+00 9.999388504343184048e-01 1.004924870951987570e+00 9.966081483029252119e-01 1.005191818119285152e+00 3.362376369263650293e-03
2.250685825674079293e-02 6.821888859523761539e+01 3.050870900334887725e+00 1.195153904038958742e-01 9.696603556894287657e-01 7.929960554781549043e+00 1.001800356183677909e+00 1.000059487385596135e+00 1.005192871683548317e+00 9.999557356172704692e-01 1.006620543899327647e+00 1.280548762329360938e-03
2.263459514583224599e-02 6.866267758625883744e+01 3.044532348826618495e+00 1.186518882578934536e-01 9.669275261738861094e-01 7.690944766141029731e+00 1.000281648927958456e+00 9.969961947104795108e-01 9.995961317731643092e-01 1.000876470216309322e+00 9.994874733399856659e-01 2.605856891194658579e-03
2.235995839655558620e-02 6.795135693648703068e+01 3.053548179465810808e+00 1.197662742384182910e-01 9.709208692687721909e-01 8.167659373359205333e+00 1.000701502314971902e+00 1.001179589622799959e+00 1.003345039829266705e+00 9.961306182550212496e-01 1.001586583775149419e+00 1.516923190938502738e-02
2.239221363310645030e-02 6.830370166213791094e+01 3.062906721693267276e+00 1.186020650504970575e-01 9.753344080163335317e-01 8.468808215268424533e+00 1.003807468730002705e+00 1.001126705148785323e+00 1.007210907124174382e+00 1.003444889409126795e+00 1.005750707964591983e+00 2.176822180808428778e-02
2.254934882297229132e-02 6.852988874589773616e+01 3.063454909525051395e+00 1.181856568668718660e-01 9.726202714285410167e-01 8.613667149122548494e+00 1.002795129405345875e+00 1.002931005067402070e+00 1.001908057145171727e+00 9.967824821988027217e-01 1.008807079133054119e+00 1.906379960724516667e-02
2.254566421208115817e-02 6.805462001915778103e+01 3.033669227133719559e+00 1.190215798373381317e-01 9.719159088777852284e-01 7.295874285877021137e+00 9.999191036828918300e-01 1.001327043566275554e+00 1.001279657604781992e+00 9.974269695023924021e-01 1.006000654122140903e+00 3.026859662472368775e-02
2.247454981991788003e-02 6.849664458296076930e+01 3.036393644018660964e+00 1.185133775632590813e-01 9.723103885006652014e-01 7.265474646723932395e+00 1.002918524921024623e+00 9.975558018038606090e-01 1.006497994810868990e+00 1.000340630751461291e+00 1.006398747312195585e+00 8.132370148391224532e-03
2.258772273508382819e-02 6.878926978388894042e+01 3.062844133880588515e+00 1.176996164910968923e-01 9.736116850597058558e-01 8.447771332407624456e+00 1.003543683563550948e+00 1.003446808753711617e+00 1.002994710811659695e+00 9.979415584195480138e-01 1.003347065923875903e+00 1.831275190083705290e-02
2.249450486351577475e-02 6.859129510418196674e+01 3.077938930885126378e+00 1.184029503510828224e-01 9.712786668123909450e-01 9.124595451597269147e+00 1.004771117796462887e+00 1.002020069081674736e+00 1.004417748279982536e+00 1.001979288640842958e+00 1.002560891434811197e+00 2.999604559194569888e-03
2.251939233728008152e-02 6.857566990838228094e+01 3.033520995699531486e+00 1.185381653720102013e-01 9.709186800346607527e-01 7.115974324375804017e+00 1.001020295279317907e+00 9.999478244979587149e-01 1.003130744074531622e+00 1.000150769262647232e+00 9.998306060674914120e-01 1.681711041588554879e-03
2.241035950309725258e-02 6.822291417104942468e+01 3.050808969676727767e+00 1.188757917320748675e-01 9.728941196277247627e-01 7.806796323083624145e+00 1.004289329050548796e+00 1.002158287168669393e+00 1.001362869758093632e+00 1.001920708209873556e+00 1.004083658000359591e+00 2.859904541104125314e-02
2.245135039699134791e-02 6.833643982982654563e+01 3.034863925026643816e+00 1.179662201197945043e-01 9.736425962217911678e-01 7.407521274674254030e+00 1.000769255487192977e+00 9.998532989553282624e-01 1.007298753742448927e+00 9.983554306341368978e-01 1.002344201376011767e+00 4.531899634188711612e-02
2.237663971016074643e-02 6.820035290790418969e+01 3.045660951471140798e+00 1.183919428297800225e-01 9.714651290803363315e-01 8.149713223359167813e+00 9.988810438228485911e-01 9.984920475716235755e-01 9.989868089831649423e-01 9.960248947635709227e-01 1.002098961452358328e+00 3.337027903334658513e-02
2.233903774598791636e-02 6.847303971559252034e+01 3.034959450976223660e+00 1.183480992423847356e-01 9.737508644459156315e-01 7.378807221496325397e+00 1.001865724200937446e+00 9.982346339134307023e-01 1.001711434511595611e+00 9.952022437011301959e-01 9.985121904544923543e-01 6.424305838764909037e-03
2.235206057609100475e-02 6.803135869663192636e+01 3.077255471726149327e+00 1.180316117659110098e-01 9.755745021247896887e-01 9.368444387629047299e+00 1.001210476716951181e+00 9.996250016454684140e-01 1.004621426575679211e+00 9.984022827737326633e-01 1.007092732756792230e+00 5.578678765950776525e-02
2.239633853914911946e-02 6.815404059689632277e+01 3.058144521872200094e+00 1.185372927118415742e-01 9.728097172250418367e-01 8.715723263947303678e+00 1.000913692998702365e+00 9.977830418754415343e-01 1.005821050256051841e+00 1.002531765880788628e+00 1.000001463658880541e+00 2.356823332656349940e-02
2.247351916161300853e-02 6.847806054895416139e+01 3.057416464916941301e+00 1.183082519592511539e-01 9.744467637249433212e-01 8.608589963863806815e+00 9.989456992680265657e-01 9.979300690949292063e-01 1.002037544520119505e+00 9.953086188566803161e-01 1.004638406835514974e+00 3.040915712134445448e-02
2.249450486351577475e-02 6.859129510418196674e+01 3.077938930885126378e+00 1.184029503510828224e-01 9.712786668123909450e-01 9.124595451597269147e+00 1.004771117796462887e+00 1.002020069081674736e+00 1.004417748279982536e+00 1.001979288640842958e+00 1.002560891434811197e+00 2.999604559194569888e-03
2.237978861179901885e-02 6.819916218128528840e+01 3.050329279907645130e+00 1.189545904954922573e-01 9.735690656954513189e-01 7.972240783401655762e+00 1.001146002294954318e+00 1.000091207564343332e+00 1.004147987202517855e+00 9.988249554445668421e-01 1.003401221350061823e+00 1.321053239067778232e-02
2.255069546011607973e-02 6.861428383310916956e+01 3.060655639819087170e+00 1.179910227433315500e-01 9.757815591693752566e-01 8.718659430198307803e+00 1.000153862723039078e+00 1.002091811159852242e+00 1.001074896990373997e+00 9.930403634429765258e-01 1.001553625452961560e+00 1.140686516697697432e-02
2.255396186615299045e-02 6.820326654288976442e+01 3.090820605631493745e+00 1.191327861357584228e-01 9.729316924337214623e-01 1.007247129999177560e+01 9.993902629445789998e-01 9.997309960683488095e-01 1.003713753125200725e+00 9.961570002062873908e-01 1.004257927205866041e+00 1.914609136839189735e-02
2.249197181897434963e-02 6.845977427483137490e+01 3.060392849905785528e+00 1.186172548445327823e-01 9.709646238917757355e-01 8.808502213507193090e+00 9.980127401392737685e-01 9.984376998703408113e-01 1.001400799762862448e+00 9.999495017556894183e-01 1.000317174594018477e+00 4.700682209955550639e-03
2.244844769709668231e-02 6.836604211842001178e+01 3.046404006770822903e+00 1.174827850896221770e-01 9.705334783928756259e-01 7.746515752137636213e+00 1.004498726666266606e+00 1.001773906806623149e+00 1.000061620149995223e+00 9.966049778675811766e-01 9.980747827110352244e-01 4.442246790641827398e-02
2.247215411242013336e-02 6.827681808587344392e+01 3.076944447620242329e+00 1.174154501104403836e-01 9.796767641191401754e-01 9.443110913165005726e+00 1.000599053391215687e+00 1.001518610245877294e+00 1.004794088287051412e+00 1.001468366245633845e+00 1.000831492775442921e+00 7.606726060742884099e-02
2.236446875361341666e-02 6.788334813748231511e+01 3.061289001514492458e+00 1.193791625244318838e-01 9.695059507543725141e-01 8.386627821413895845e+00 1.003724961936916404e+00 1.001914462828622954e+00 1.000650907889844010e+00 9.973920361164834159e-01 1.001199553145091459e+00 2.440825605857224051e-02
2.252219271303333020e-02 6.826179159370271066e+01 3.074446553096441104e+00 1.189007549541469255e-01 9.679573091524529271e-01 9.004594733590742806e+00 1.002864758823535762e+00 1.001492490330405882e+00 1.002202859818472014e+00 9.974074676432396203e-01 1.002504064659814897e+00 2.820925347734456676e-02
2.249749372264023967e-02 6.820847960897950202e+01 3.014385809906680702e+00 1.192185249713920980e-01 9.696930251673728796e-01 6.270821698568845193e+00 9.991301610586749149e-01 9.981358975555997270e-01 1.005756088518424907e+00 9.958442338462002441e-01 9.982613445677582797e-01 1.127241908432171161e-02
2.241439217142779383e-02 6.855108122926927194e+01 3.068989297397977545e+00 1.179104457818896667e-01 9.723082047282232132e-01 8.957862609425582434e+00 1.002068692262179317e+00 1.001591848286517372e+00 1.004292816582252001e+00 9.984865394239110792e-01 1.004636141724395415e+00 1.292029230697186969e-02
2.237643368134630342e-02 6.851907084147002536e+01 3.066567717462367781e+00 1.181947794359832077e-01 9.751992473694408581e-01 9.125786984918560663e+00 9.993830522495089630e-01 9.968228594121780750e-01 1.001884455247857630e+00 9.971741339381117175e-01 1.002110687674150347e+00 1.310040208022357142e-02
2.250107164334889595e-02 6.820335793242641387e+01 3.077997421103974229e+00 1.177123855979064215e-01 9.738152629394817295e-01 9.538349951750623390e+00 1.000842543375074278e+00 9.989664487034839446e-01 9.992168921268358428e-01 9.942933633543351579e-01 9.974135046107325264e-01 7.280477459695164355e-02
2.251727407798759240e-02 6.848906210987192367e+01 3.045907813764133998e+00 1.184278589385543701e-01 9.702609877348864487e-01 7.930094721404291391e+00 9.980978834259330856e-01 9.994381378810105465e-01 1.004507550274418737e+00 1.001494315406506352e+00 9.956892092227739299e-01 2.084500903392454488e-02
2.256477121647990428e-02 6.844414494169546970e+01 3.055615004093645393e+00 1.183444137895542370e-01 9.735429999411532309e-01 8.043227783790237950e+00 1.003286723319733342e+00 1.004424452318187777e+00 1.004650905233566816e+00 1.000715491703148219e+00 1.000547901304925880e+00 2.221070160077358302e-02
2.251665263597693589e-02 6.878377812642281697e+01 3.056761991002316048e+00 1.179203211888359693e-01 9.736333152693176229e-01 8.514243415242439994e+00 9.998988417362717485e-01 1.002033162325705939e+00 1.003736778692580156e+00 9.961944200044852149e-01 1.003126168837294108e+00 2.756503414889100497e-03
2.254184337961712484e-02 6.852962186431878422e+01 3.040667656346270675e+00 1.184062496798682917e-01 9.700172096452726045e-01 7.703256376270418926e+00 9.994439410996956985e-01 9.963061412503878556e-01 1.002214096028912982e+00 9.976691704764999447e-01 1.002467683386225605e+00 9.119042211972920933e-03
2.244771472930249742e-02 6.832799142990640462e+01 3.058409525456350142e+00 1.181741564082156026e-01 9.750765200365897334e-01 8.496947585639432532e+00 1.002030562961033100e+00 9.983842315779353216e-01 1.007452100652961535e+00 1.005437897063529595e+00 1.001486379214179268e+00 3.074929704749448933e-02
2.241663726311674681e-02 6.775976888184912639e+01 3.071533657354107660e+00 1.188109444723299685e-01 9.743418786697927159e-01 9.221698020625550996e+00 1.001487383649537710e+00 9.997722368555702621e-01 1.006953794364675359e+00 9.974623283362892279e-01 1.005611326751735479e+00 7.694906868814883893e-02
2.249052724391571029e-02 6.837662840064261616e+01 3.057011937411800329e+00 1.185434202781781160e-01 9.688046466744435481e-01 8.150282022456320163e+00 1.002188285734217033e+00 1.001196850273991190e+00 1.007023313406181897e+00 1.002438429733508052e+00 1.001172257227802564e+00 2.688421615419721300e-02
2.248864928832008600e-02 6.860545384369520150e+01 3.077732858953341921e+00 1.180311988870825085e-01 9.719193768222644803e-01 9.165000293852180846e+00 1.004072813025008504e+00 1.000251822149770708e+00 1.005614011555753251e+00 9.987072067842995837e-01 1.002890128202845288e+00 2.655089193324026639e-02
2.245755742311494885e-02 6.859840722744694119e+01 3.058819694804622014e+00 1.178379190233813933e-01 9.761301981102339376e-01 8.548946852085181902e+00 1.002693426479287941e+00 9.989537659675578052e-01 1.003557585275575148e+00 1.001269748031493823e+00 1.006414166634617802e+00 2.441419022313597378e-02
2.253989550822735333e-02 6.869517507789603883e+01 3.056053634839860589e+00 1.181081694251966685e-01 9.737867844136623985e-01 8.483056661989046177e+00 1.000641330283183139e+00 9.965923374892905473e-01 1.003047040109444454e+00 9.971745911472764679e-01 1.003783931936838014e+00 6.195920736951671288e-03
2.231828971889138896e-02 6.869646508156371567e+01 3.046493022803594464e+00 1.173574469277080395e-01 9.771663625192963387e-01 8.255109619795316434e+00 9.991288112324916426e-01 9.973881963218085289e-01 1.005493014763108706e+00 9.923521859503933173e-01 1.004905951322354829e+00 2.320559080331326476e-02
2.239337547135966319e-02 6.835314237079555255e+01 3.028768137116975456e+00 1.185808012540092993e-01 9.739052286278071513e-01 7.073177104245040425e+00 1.001213217247719722e+00 9.989221956398859348e-01 1.004108095421733848e+00 9.981457562644083792e-01 1.005149106151457916e+00 9.582374954775102135e-03
2.241656747343788100e-02 6.819777054626801771e+01 3.042445444945166333e+00 1.189246948076193300e-01 9.753082123355364397e-01 7.747805098644359845e+00 1.000594605271088788e+00 9.981362619360433230e-01 1.003563050320730232e+00 9.978931665149524122e-01 1.000238468768252398e+00 1.044572290237693983e-02
2.255645304203052551e-02 6.826480145095108298e+01 3.053794974439660415e+00 1.184257666168203882e-01 9.682868996673524853e-01 7.703966927285019750e+00 1.006390933858156256e+00 1.003981340510818887e+00 1.000155479760819643e+00 9.994661345088681204e-01 1.005639981688352336e+00 3.455428162619383209e-02
2.250107164334889595e-02 6.820335793242641387e+01 3.077997421103974229e+00 1.177123855979064215e-01 9.738152629394817295e-01 9.538349951750623390e+00 1.000842543375074278e+00 9.989664487034839446e-01 9.992168921268358428e-01 9.942933633543351579e-01 9.974135046107325264e-01 7.280477459695164355e-02
2.250506215082653111e-02 6.858163318104450923e+01 3.038589612073410162e+00 1.187327483352960678e-01 9.721713084664318494e-01 7.715092064839771169e+00 9.985668810216038471e-01 9.984816631290539535e-01 1.001787597659731910e+00 9.950982575448200640e-01 1.000561077338208316e+00 3.538868970891825838e-03
2.251309354173146662e-02 6.839635054467697728e+01 3.070472856247536964e+00 1.183632170162926683e-01 9.776343453281436391e-01 9.030645155522705636e+00 1.001836938483365413e+00 9.998785462143648939e-01 1.002117669881341655e+00 9.985257532742001230e-01 1.001655250661808161e+00 3.089516344289665317e-02
2.248288851794969997e-02 6.863775893082178925e+01 3.048757427117458452e+00 1.177626352990167324e-01 9.754581697680279051e-01 8.344487153515910194e+00 9.999161379634107227e-01 9.983566046406067152e-01 1.002368587241540210e+00 1.000174802608678970e+00 1.002525673671753603e+00 3.250193522419653896e-02
2.233254206574139533e-02 6.815329147322515269e+01 3.052060068330613163e+00 1.185773574128157481e-01 9.695121101767714134e-01 8.318257317266752437e+00 1.000120813129886876e+00 9.997926882890841860e-01 1.008562314679914751e+00 9.947785161546003341e-01 1.002719620569722636e+00 1.969146163650750334e-02
2.247039522787738081e-02 6.808454640873661390e+01 3.041458776238558315e+00 1.192212521125306790e-01 9.686596511416214472e-01 7.515657223556779343e+00 9.997074957698354192e-01 9.971031280508049210e-01 1.003785411381600046e+00 9.964487370002663713e-01 1.004207380157639440e+00 1.856815640778362170e-02
2.244021568602951738e-02 6.865304509776181874e+01 3.020098052314500237e+00 1.179935919135814554e-01 9.717244770857544900e-01 6.678543427018690082e+00 1.000199549189981107e+00 9.987868012061794643e-01 1.002073768287206290e+00 9.949934774273176963e-01 1.003425580559145214e+00 6.133298492981436624e-03
2.261714524842210403e-02 6.842300381996236069e+01 3.037803019340187038e+00 1.187803116101865536e-01 9.698569627871072019e-01 7.297761117765839245e+00 1.001650797656727043e+00 9.999705819043027688e-01 1.001604482762410431e+00 9.968412108649951087e-01 9.992160868465047585e-01 1.043117885069483851e-02
2.251810938223172687e-02 6.832798513394061501e+01 3.052198369539108835e+00 1.190062068194804867e-01 9.645287848383315987e-01 7.893845904896192422e+00 1.002519915500147407e+00 1.000815629994316946e+00 1.000104032265341836e+00 9.990919943064100472e-01 1.003191298068526027e+00 8.798309932341187578e-03
2.257859928347381515e-02 6.873332813628880444e+01 3.048057133456858026e+00 1.181278781703170022e-01 9.717077641550723177e-01 7.761860191195921743e+00 1.001601287390620376e+00 1.001592210486934587e+00 9.995351258553090146e-01 1.000037691222999126e+00 1.007008441205349270e+00 3.295732541150124713e-03
2.257763104907952248e-02 6.838157729594746570e+01 3.042043402129893881e+00 1.190131588560704168e-01 9.728785973719088487e-01 7.578371685130550262e+00 1.001222162452160003e+00 9.971306261605704657e-01 1.002448056491085815e+00 9.999501054436579217e-01 1.004945838497587118e+00 9.321480048211230190e-03
2.240162678401619659e-02 6.808794854592585466e+01 3.056907928392559093e+00 1.187732090367352722e-01 9.724746665564432124e-01 8.529730358839739068e+00 1.000127594236653650e+00 9.993324611408322955e-01 1.007526713852279876e+00 9.978733645706108213e-01 1.002235119422353993e+00 3.038138838204424916e-02
2.258378110537893543e-02 6.808158470597280143e+01 3.055508163995476867e+00 1.199722965935950125e-01 9.718915804308596584e-01 8.324747237487487794e+00 1.000241052034110512e+00 9.984674365651992067e-01 1.002072000201477353e+00 9.993447089302869291e-01 9.999590572175439673e-01 1.279382553150994022e-02
2.252157318842235370e-02 6.805835859430105472e+01 3.052614230864587164e+00 1.185473277762520566e-01 9.693323689807662458e-01 8.314657486622795801e+00 9.994745733343725069e-01 9.984037740732846222e-01 1.001756213714692700e+00 9.958082833935469891e-01 1.001933823871969942e+00 5.438618875977962314e-02
2.247365610491161569e-02 6.793393338565975625e+01 3.054940395565060918e+00 1.190757782910616958e-01 9.704014191656209487e-01 8.041577238677032113e+00 1.002988258246048980e+00 9.995174961522332868e-01 1.003480125997203043e+00 9.970357301690685459e-01 1.005547521054819260e+00 3.932247188721973291e-02
2.240925853674952811e-02 6.832918872308793823e+01 3.046635789874167610e+00 1.186250010624649714e-01 9.711081123999157905e-01 7.861253948010058501e+00 1.001775848416848191e+00 1.000407487062864309e+00 1.006919789592340742e+00 9.983817074469696351e-01 1.004083591403124975e+00 1.345506560767620145e-02
2.249041026535804691e-02 6.831563404396612782e+01 3.059672900869205403e+00 1.189464489880680542e-01 9.675045025784547725e-01 8.347406391674446979e+00 1.002144118700993403e+00 1.001771490087620897e+00 1.000391172930861661e+00 9.974550842277206675e-01 9.991556947273879663e-01 1.473697307481210139e-03
2.239914128224547094e-02 6.853220208682435555e+01 3.045332056356965023e+00 1.183001863529380693e-01 9.724518582690937496e-01 7.534178289346556312e+00 1.004679071378770550e+00 1.003383466421768233e+00 1.002896510436695143e+00 9.980053052147821457e-01 1.004235081849471634e+00 6.745592876919179540e-03
2.238456539665671652e-02 6.808857673193098492e+01 3.064583756337394771e+00 1.187265750072928894e-01 9.751527280095487749e-01 8.869310975479930192e+00 1.000677080773670458e+00 1.001027385959552429e+00 1.003170419326901541e+00 9.934902522916336798e-01 9.961360710806185237e-01 3.146261637638320119e-02
2.256112899574340067e-02 6.849313721211328243e+01 3.070829848551678065e+00 1.182554130063599718e-01 9.720958855283450273e-01 9.013866081718255430e+00 9.997080972677667710e-01 1.000797859937663237e+00 1.001879045763840681e+00 9.985316811261812919e-01 1.004464034937875061e+00 2.275733411156643723e-02
2.257984448334521971e-02 6.850956034712828568e+01 3.048428181707563134e+00 1.182969877950319493e-01 9.749339317293023166e-01 8.140575011290490437e+00 9.989844538651744266e-01 1.000581087779658374e+00 9.998080769640969034e-01 9.984658843810361173e-01 9.967932011385381985e-01 1.038315409512004586e-02
2.242814964265315431e-02 6.796387065886624157e+01 3.082775146528449639e+00 1.178915612326912749e-01 9.779828495010569611e-01 9.573071656462850854e+00 1.002358219890327362e+00 1.004260526482471105e+00 9.975022795491961247e-01 1.000138491991960921e+00 1.008562454688205934e+00 7.855172529360783529e-02
2.268035989024392088e-02 6.875339590041122051e+01 3.062733180471526762e+00 1.183211204939823430e-01 9.748283182834899252e-01 8.862137035354324510e+00 9.980902889090911279e-01 9.981094157870528116e-01 9.968583352284102750e-01 9.960211642675728116e-01 1.000449047825949789e+00 7.763986790910993446e-03
2.248571953758329162e-02 6.845751464592872537e+01 3.053631117657636285e+00 1.182289591698809927e-01 9.717083563805830604e-01 8.332390229504827772e+00 1.001248326725865612e+00 9.969478530480324618e-01 9.978315690407291161e-01 9.961482156738336036e-01 9.985360202338205982e-01 1.724012357843848764e-02
2.250944119767305310e-02 6.848821945150244517e+01 3.032880853409329003e+00 1.184890637645189815e-01 9.712377503787104072e-01 7.059712181180031187e+00 1.000385006486404160e+00 1.000717527435995180e+00 1.000927809743302532e+00 9.993351717966876269e-01 9.990576827575130547e-01 9.231842124029186747e-03
2.250506215082653111e-02 6.858163318104450923e+01 3.038589612073410162e+00 1.187327483352960678e-01 9.721713084664318494e-01 7.715092064839771169e+00 9.985668810216038471e-01 9.984816631290539535e-01 1.001787597659731910e+00 9.950982575448200640e-01 1.000561077338208316e+00 3.538868970891825838e-03
2.257832840182374609e-02 6.862859450337441558e+01 3.049662803102524578e+00 1.178164077569012202e-01 9.733493627487102007e-01 8.181397596106965153e+00 1.000550538295704506e+00 1.000093280292369879e+00 1.002288368234754756e+00 9.987635335733680009e-01 1.005439883287054359e+00 2.953010775333194532e-02
2.245224467437595753e-02 6.848901349159217489e+01 3.065170063765152442e+00 1.176041932072025564e-01 9.719019660171124286e-01 9.166598822589213214e+00 9.990707469635756732e-01 9.966474633414112994e-01 1.004839683529862970e+00 9.964442613910612367e-01 1.000250359829115698e+00 4.447197591489087526e-02
2.247425990454306188e-02 6.849269245628732961e+01 3.052143606225494743e+00 1.178019286055238535e-01 9.681385784077694012e-01 8.269707670638904773e+00 1.001052885855284291e+00 9.963425303440281988e-01 1.008169948563427010e+00 9.965382572005425654e-01 1.000182710894479410e+00 3.281282923370388432e-02
