logz logzerr logvol nlive logl logwt insert_order
-2.077863016400482957e+04 1.966087748393712076e+01 -2.375000000000001554e-01 4.000000000000000000e+02 -2.068002172512776815e+04 -2.068625193941445832e+04 1.070000000000000062e+00
-2.068625193941445832e+04 4.174519160847005139e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -2.053911613245333137e+04 -2.054534884674002387e+04 5.799999999999999600e-01
-2.054534884674002387e+04 6.611737950994249502e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -2.051361851049378674e+04 -2.051985372478047793e+04 6.550000000000000266e-01
-2.051985372478047066e+04 4.455319593840726355e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -2.034802125864612754e+04 -2.035425897293281741e+04 1.040000000000000036e+00
-2.035425897293281741e+04 6.655607396979588941e+01 -2.475000000000001643e-01 4.000000000000000000e+02 -2.032402014472671362e+04 -2.033026035901340583e+04 1.635000000000000009e+00
-2.033026035901336945e+04 1.060192218902492600e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -2.014789223837462487e+04 -2.015413495266131576e+04 4.949999999999999956e-01
-2.015413495266131576e+04 8.673556951542300908e+01 -2.525000000000001688e-01 4.000000000000000000e+02 -2.002003643453960103e+04 -2.002628164882629062e+04 1.499999999999999944e-02
-2.002628164882629062e+04 1.102800165682063920e+02 -2.550000000000001710e-01 4.000000000000000000e+02 -1.997950987124807216e+04 -1.998575758553476408e+04 2.200000000000000011e-01
-1.998575758553476408e+04 1.260704930319395061e+02 -2.575000000000001732e-01 4.000000000000000000e+02 -1.995661362054328492e+04 -1.996286383482997553e+04 2.250000000000000056e-01
-1.996286383482986275e+04 1.840974594294324262e+01 -2.600000000000001754e-01 4.000000000000000000e+02 -1.994537348504018883e+04 -1.995162619932688176e+04 1.840000000000000080e+00
-1.995162618615784231e+04 1.015810087600479505e+01 -2.625000000000001776e-01 4.000000000000000000e+02 -1.984237314859134131e+04 -1.984862836287803293e+04 6.400000000000000133e-01
-1.984862836287803293e+04 5.188368196517774322e+01 -2.650000000000001799e-01 4.000000000000000000e+02 -1.978075384711270817e+04 -1.978701156139939849e+04 1.185000000000000053e+00
-1.978701156139939849e+04 4.832674097557810455e+01 -2.675000000000001821e-01 4.000000000000000000e+02 -1.963672791449900615e+04 -1.964298812878569879e+04 9.250000000000000444e-01
-1.964298812878569879e+04 9.039603397313805999e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -1.962425441022374434e+04 -1.963051712451043568e+04 1.955000000000000071e+00
