logz logzerr logvol nlive logl logwt insert_order
-1.723214411169484265e+03 6.437555166598087908e-01 -7.250000000000433431e+00 4.000000000000000000e+02 -1.711149164168429934e+03 -1.724391878455121741e+03 1.870000000000000107e+00
-1.722945867594610490e+03 6.230744875655203074e-01 -7.252500000000433822e+00 4.000000000000000000e+02 -1.710176350229945911e+03 -1.723421564516637545e+03 1.425000000000000044e+00
-1.722462545672578926e+03 5.968298411346879551e-01 -7.255000000000434213e+00 4.000000000000000000e+02 -1.710139579074533458e+03 -1.723387293361225147e+03 2.349999999999999867e-01
-1.722128482420176624e+03 5.205812253031808501e-01 -7.257500000000434603e+00 4.000000000000000000e+02 -1.710104482645450389e+03 -1.723354696932142133e+03 1.594999999999999973e+00
-1.721871207125156843e+03 5.370138753415742983e-01 -7.260000000000434994e+00 4.000000000000000000e+02 -1.709999134112563524e+03 -1.723251848399255323e+03 1.939999999999999947e+00
-1.721646930396956122e+03 5.198519283524635215e-01 -7.262500000000435385e+00 4.000000000000000000e+02 -1.709726211473342346e+03 -1.722981425760034199e+03 8.249999999999999556e-01
-1.721413210169755303e+03 5.139496712414725055e-01 -7.265000000000435776e+00 4.000000000000000000e+02 -1.709717549355377514e+03 -1.722975263642069194e+03 5.150000000000000133e-01
-1.721222833637110625e+03 5.649932501870035262e-01 -7.267500000000436167e+00 4.000000000000000000e+02 -1.709479150495907334e+03 -1.722739364782599068e+03 4.400000000000000022e-01
-1.721024415753999392e+03 6.081569429161105544e-01 -7.270000000000436557e+00 4.000000000000000000e+02 -1.709479123288809888e+03 -1.722741837575501677e+03 7.249999999999999778e-01
-1.720859301049606302e+03 6.383451466402972896e-01 -7.272500000000436948e+00 4.000000000000000000e+02 -1.709416469761715689e+03 -1.722681684048407533e+03 5.350000000000000311e-01
-1.720709468160798451e+03 6.705689657818928451e-01 -7.275000000000437339e+00 4.000000000000000000e+02 -1.709298901372152159e+03 -1.722566615658843830e+03 1.760000000000000009e+00
-1.720564400907126128e+03 6.083598408678863034e-01 -7.277500000000437730e+00 4.000000000000000000e+02 -1.709278250397036345e+03 -1.722548464683728071e+03 1.150000000000000050e-01
-1.720435559865391951e+03 6.489979119448495704e-01 -7.280000000000438121e+00 4.000000000000000000e+02 -1.709249929286758515e+03 -1.722522643573450296e+03 1.649999999999999911e+00
-1.720318623080957423e+03 6.525986257236597865e-01 -7.282500000000438511e+00 4.000000000000000000e+02 -1.709138595589578017e+03 -1.722413809876269852e+03 6.899999999999999467e-01
-1.720202577325181437e+03 6.230847980972019640e-01 -7.285000000000438902e+00 4.000000000000000000e+02 -1.709091076538082689e+03 -1.722368790824774351e+03 8.249999999999999556e-01
-1.720094072066367517e+03 6.465561418558153362e-01 -7.287500000000439293e+00 4.000000000000000000e+02 -1.709045986159675749e+03 -1.722326200446367466e+03 1.949999999999999956e+00
-1.719992147616288094e+03 6.016952764610946636e-01 -7.290000000000439684e+00 4.000000000000000000e+02 -1.707559746741469098e+03 -1.720842461028160869e+03 1.715000000000000080e+00
-1.719636376383356264e+03 4.617426681758814433e-01 -7.292500000000440075e+00 4.000000000000000000e+02 -1.707518778064014896e+03 -1.720803992350706721e+03 8.850000000000000089e-01
-1.719365503993629545e+03 4.652812985786326516e-01 -7.295000000000440465e+00 4.000000000000000000e+02 -1.707452418963038326e+03 -1.720740133249729979e+03 4.899999999999999911e-01
-1.719140016509935549e+03 5.686639889292847139e-01 -7.297500000000440856e+00 4.000000000000000000e+02 -1.707076521491416997e+03 -1.720366735778108705e+03 1.350000000000000089e+00
-1.718882855693826286e+03 4.516019477326523313e-01 -7.300000000000441247e+00 4.000000000000000000e+02 -1.706756943740976112e+03 -1.720049658027667874e+03 1.485000000000000098e+00
-1.718611790180199250e+03 6.146926971986306221e-01 -7.302500000000441638e+00 4.000000000000000000e+02 -1.706555071053984193e+03 -1.719850285340676010e+03 1.665000000000000036e+00
-1.718357287488944166e+03 6.882638135035954452e-01 -7.305000000000442029e+00 4.000000000000000000e+02 -1.706119689857010144e+03 -1.719417404143701788e+03 5.699999999999999512e-01
-1.718059841689457926e+03 6.114954436042948638e-01 -7.307500000000442419e+00 4.000000000000000000e+02 -1.705933277020364130e+03 -1.719233491307055829e+03 5.100000000000000089e-01
-1.717790397710721209e+03 6.744757329724284656e-01 -7.310000000000442810e+00 4.000000000000000000e+02 -1.705853873546356908e+03 -1.719156587833048661e+03 1.304999999999999938e+00
-1.717563200847162079e+03 4.864238076009683720e-01 -7.312500000000443201e+00 4.000000000000000000e+02 -1.705701387520558001e+03 -1.719006601807249808e+03 6.400000000000000133e-01
-1.717351220699015812e+03 4.160009754837679652e-01 -7.315000000000443592e+00 4.000000000000000000e+02 -1.705002069114348387e+03 -1.718309783401040249e+03 1.024999999999999911e+00
-1.717026644936501043e+03 4.385201682725593519e-01 -7.317500000000443983e+00 4.000000000000000000e+02 -1.704935854471477796e+03 -1.718246068758169486e+03 1.155000000000000027e+00
-1.716767825160807888e+03 5.572041737774013903e-01 -7.320000000000444373e+00 4.000000000000000000e+02 -1.704645058336037209e+03 -1.717957772622728953e+03 8.599999999999999867e-01
-1.716502206775441664e+03 4.441361568918759661e-01 -7.322500000000444764e+00 4.000000000000000000e+02 -1.704512032086307727e+03 -1.717827246372999525e+03 6.750000000000000444e-01
-1.716266508419230149e+03 3.794715764092416732e-01 -7.325000000000445155e+00 4.000000000000000000e+02 -1.704503786505942116e+03 -1.717821500792633969e+03 6.800000000000000488e-01
-1.716074904251732960e+03 3.941480664170786685e-01 -7.327500000000445546e+00 4.000000000000000000e+02 -1.703998288578452275e+03 -1.717318502865143955e+03 1.064999999999999947e+00
-1.715821546029786532e+03 4.478493812562507892e-01 -7.330000000000445937e+00 4.000000000000000000e+02 -1.703837144913317388e+03 -1.717159859200009123e+03 1.294999999999999929e+00
-1.715588620296101453e+03 3.684546515585350179e-01 -7.332500000000446327e+00 4.000000000000000000e+02 -1.703679658212747654e+03 -1.717004872499439443e+03 1.300000000000000044e+00
-1.715371396945394963e+03 3.945203830450209059e-01 -7.335000000000446718e+00 4.000000000000000000e+02 -1.703548930611523701e+03 -1.716876644898215545e+03 3.699999999999999956e-01
-1.715170938976413936e+03 2.686302064819482971e-01 -7.337500000000447109e+00 4.000000000000000000e+02 -1.703488617438842994e+03 -1.716818831725534665e+03 1.760000000000000009e+00
-1.714994924741806926e+03 3.441753376601927039e-01 -7.340000000000447500e+00 4.000000000000000000e+02 -1.703290832470681835e+03 -1.716623546757373560e+03 8.850000000000000089e-01
-1.714815775086732856e+03 3.610637485369371791e-01 -7.342500000000447891e+00 4.000000000000000000e+02 -1.703276804120438555e+03 -1.716612018407130336e+03 1.929999999999999938e+00
-1.714662263727472691e+03 2.950749139136319976e-01 -7.345000000000448281e+00 4.000000000000000000e+02 -1.703175095509495577e+03 -1.716512809796187412e+03 1.014999999999999902e+00
-1.714516302494853107e+03 3.605228110036962086e-01 -7.347500000000448672e+00 4.000000000000000000e+02 -1.702859763872730127e+03 -1.716199978159421789e+03 1.395000000000000018e+00
-1.714345977454978538e+03 3.796276737115631961e-01 -7.350000000000449063e+00 4.000000000000000000e+02 -1.702819070509190624e+03 -1.716161784795882340e+03 9.949999999999999956e-01
-1.714195226981529004e+03 3.982891774240593374e-01 -7.352500000000449454e+00 4.000000000000000000e+02 -1.702802519131932740e+03 -1.716147733418624512e+03 2.800000000000000266e-01
-1.714062517749321842e+03 3.768094881632881865e-01 -7.355000000000449845e+00 4.000000000000000000e+02 -1.702485299620183923e+03 -1.715833013906875749e+03 2.949999999999999845e-01
-1.713905301631791872e+03 3.812581166103928831e-01 -7.357500000000450235e+00 4.000000000000000000e+02 -1.702430256062885292e+03 -1.715780470349576944e+03 2.399999999999999911e-01
-1.713762649005977664e+03 3.893299657798784952e-01 -7.360000000000450626e+00 4.000000000000000000e+02 -1.702177770202405782e+03 -1.715530484489097489e+03 4.450000000000000067e-01
-1.713605045371529059e+03 4.011926550977886197e-01 -7.362500000000451017e+00 4.000000000000000000e+02 -1.702151326966502666e+03 -1.715506541253194428e+03 1.659999999999999920e+00
-1.713465853113544426e+03 3.999782310176915323e-01 -7.365000000000451408e+00 4.000000000000000000e+02 -1.701262252597082124e+03 -1.714619966883773941e+03 1.534999999999999920e+00
-1.713191760302751391e+03 3.858001300758664431e-01 -7.367500000000451799e+00 4.000000000000000000e+02 -1.701097418958209346e+03 -1.714457633244901217e+03 2.399999999999999911e-01
-1.712943344384932061e+03 2.643335719382451376e-01 -7.370000000000452189e+00 4.000000000000000000e+02 -1.701052297268651500e+03 -1.714415011555343199e+03 8.699999999999999956e-01
-1.712736702252567966e+03 2.667678320646044710e-01 -7.372500000000452580e+00 4.000000000000000000e+02 -1.700977579491420329e+03 -1.714342793778112082e+03 1.955000000000000071e+00
-1.712553822186387151e+03 2.768595594240801927e-01 -7.375000000000452971e+00 4.000000000000000000e+02 -1.700570552208302388e+03 -1.713938266494994195e+03 1.824999999999999956e+00
-1.712330308350653468e+03 3.417060230214856720e-01 -7.377500000000453362e+00 4.000000000000000000e+02 -1.700566134313508201e+03 -1.713936348600200063e+03 1.314999999999999947e+00
-1.712147419714431635e+03 3.861028159223734990e-01 -7.380000000000453753e+00 4.000000000000000000e+02 -1.700216395606009200e+03 -1.713589109892700890e+03 1.594999999999999973e+00
-1.711935112547819472e+03 5.014318329036162591e-01 -7.382500000000454143e+00 4.000000000000000000e+02 -1.700198558787349612e+03 -1.713573773074041355e+03 2.949999999999999845e-01
-1.711757602508192122e+03 4.476615388865355372e-01 -7.385000000000454534e+00 4.000000000000000000e+02 -1.700053905803161342e+03 -1.713431620089853141e+03 1.219999999999999973e+00
-1.711585758748219632e+03 4.228200784865368544e-01 -7.387500000000454925e+00 4.000000000000000000e+02 -1.699557996332041967e+03 -1.712938210618733820e+03 8.100000000000000533e-01
-1.711355754453169311e+03 4.218718990239103128e-01 -7.390000000000455316e+00 4.000000000000000000e+02 -1.699006791001035253e+03 -1.712389505287726934e+03 6.850000000000000533e-01
-1.711051458364945802e+03 4.360233082716502562e-01 -7.392500000000455707e+00 4.000000000000000000e+02 -1.698662908457931280e+03 -1.712048122744623015e+03 4.000000000000000222e-01
-1.710737298496607082e+03 5.197843451993020558e-01 -7.395000000000456097e+00 4.000000000000000000e+02 -1.698290975260997357e+03 -1.711678689547689146e+03 1.409999999999999920e+00
-1.710407933722659664e+03 6.198865188891620193e-01 -7.397500000000456488e+00 4.000000000000000000e+02 -1.697663145223712036e+03 -1.711053359510403880e+03 4.550000000000000155e-01
-1.709986307121362188e+03 7.353383902078135526e-01 -7.400000000000456879e+00 4.000000000000000000e+02 -1.697598947542655424e+03 -1.710991661829347095e+03 2.000000000000000042e-02
-1.709674482720229662e+03 6.588966656032106961e-01 -7.402500000000457270e+00 4.000000000000000000e+02 -1.697318069841368697e+03 -1.710713284128060423e+03 5.899999999999999689e-01
-1.709371509221869019e+03 7.150789796664850373e-01 -7.405000000000457661e+00 4.000000000000000000e+02 -1.697311721239898134e+03 -1.710709435526589914e+03 1.749999999999999889e-01
-1.709138503090013046e+03 7.973276478924723465e-01 -7.407500000000458051e+00 4.000000000000000000e+02 -1.697152265016918818e+03 -1.710552479303610653e+03 3.300000000000000155e-01
-1.708920834945624392e+03 7.673967273996197269e-01 -7.410000000000458442e+00 4.000000000000000000e+02 -1.696453666531042245e+03 -1.709856380817733907e+03 1.799999999999999933e-01
-1.708589826449272778e+03 7.724702314886146004e-01 -7.412500000000458833e+00 4.000000000000000000e+02 -1.696443774051322862e+03 -1.709848988338014578e+03 1.729999999999999982e+00
-1.708339930468903731e+03 5.847954414337536155e-01 -7.415000000000459224e+00 4.000000000000000000e+02 -1.696412972326098497e+03 -1.709820686612790269e+03 1.175000000000000044e+00
-1.708134978891381252e+03 4.312441810768525285e-01 -7.417500000000459615e+00 4.000000000000000000e+02 -1.696281929805146774e+03 -1.709692144091838600e+03 1.774999999999999911e+00
-1.707943753252203123e+03 4.209378768265532589e-01 -7.420000000000460005e+00 4.000000000000000000e+02 -1.696020103611136847e+03 -1.709432817897828727e+03 5.000000000000000104e-03
-1.707740336148201777e+03 5.107525351732582486e-01 -7.422500000000460396e+00 4.000000000000000000e+02 -1.695805708634016128e+03 -1.709220922920707835e+03 1.330000000000000071e+00
-1.707535353181755227e+03 4.851474154558560459e-01 -7.425000000000460787e+00 4.000000000000000000e+02 -1.695491905509536309e+03 -1.708909619796228071e+03 3.150000000000000022e-01
-1.707309792479930820e+03 6.703436543863230401e-01 -7.427500000000461178e+00 4.000000000000000000e+02 -1.695305318337681456e+03 -1.708725532624373272e+03 7.700000000000000178e-01
-1.707092469129229357e+03 5.996811257677517881e-01 -7.430000000000461569e+00 4.000000000000000000e+02 -1.695251156050540658e+03 -1.708673870337232529e+03 1.274999999999999911e+00
-1.706905419860399661e+03 6.386297059782880536e-01 -7.432500000000461959e+00 4.000000000000000000e+02 -1.695097274492836050e+03 -1.708522488779527748e+03 6.500000000000000222e-01
-1.706724366101001806e+03 6.935597179068448970e-01 -7.435000000000462350e+00 4.000000000000000000e+02 -1.695079621928083725e+03 -1.708507336214775478e+03 1.425000000000000044e+00
-1.706568955059299242e+03 6.939907204728416046e-01 -7.437500000000462741e+00 4.000000000000000000e+02 -1.694883322741628717e+03 -1.708313537028320525e+03 1.639999999999999902e+00
-1.706407926930935901e+03 7.011883734588029160e-01 -7.440000000000463132e+00 4.000000000000000000e+02 -1.694865485827559269e+03 -1.708298200114251131e+03 8.299999999999999600e-01
-1.706267269264471452e+03 4.027954352130793669e-01 -7.442500000000463523e+00 4.000000000000000000e+02 -1.694627875856634319e+03 -1.708063090143326008e+03 1.590000000000000080e+00
-1.706113697777094785e+03 4.499167425431325196e-01 -7.445000000000463913e+00 4.000000000000000000e+02 -1.694604247054426423e+03 -1.708041961341118167e+03 1.665000000000000036e+00
-1.705977943456265393e+03 4.414199231481192864e-01 -7.447500000000464304e+00 4.000000000000000000e+02 -1.694601901531246085e+03 -1.708042115817937884e+03 1.645000000000000018e+00
-1.705858452285908925e+03 4.264088691002400067e-01 -7.450000000000464695e+00 4.000000000000000000e+02 -1.694587272005715704e+03 -1.708029986292407557e+03 1.620000000000000107e+00
-1.705750492808701210e+03 4.241415089764266066e-01 -7.452500000000465086e+00 4.000000000000000000e+02 -1.694554370069880861e+03 -1.707999584356572541e+03 1.510000000000000009e+00
-1.705650199593757634e+03 4.445749209379149525e-01 -7.455000000000465477e+00 4.000000000000000000e+02 -1.694493793482855381e+03 -1.707941507769547115e+03 8.449999999999999734e-01
-1.705553858968560689e+03 3.905579759551575103e-01 -7.457500000000465867e+00 4.000000000000000000e+02 -1.694484817114542238e+03 -1.707935031401234028e+03 1.034999999999999920e+00
-1.705465443290603616e+03 3.920103375189886163e-01 -7.460000000000466258e+00 4.000000000000000000e+02 -1.694442231810749036e+03 -1.707894946097440879e+03 1.540000000000000036e+00
-1.705381028050450823e+03 3.529022025711731070e-01 -7.462500000000466649e+00 4.000000000000000000e+02 -1.693821106344129475e+03 -1.707276320630821147e+03 5.849999999999999645e-01
-1.705241027561499322e+03 3.565611984743204399e-01 -7.465000000000467040e+00 4.000000000000000000e+02 -1.693594341109437892e+03 -1.707052055396129617e+03 8.500000000000000611e-02
-1.705089606878585300e+03 3.532264423339356862e-01 -7.467500000000467431e+00 4.000000000000000000e+02 -1.693363293782774463e+03 -1.706823508069466243e+03 1.620000000000000107e+00
-1.704926982938181027e+03 3.982759628994129164e-01 -7.470000000000467821e+00 4.000000000000000000e+02 -1.693144989472364387e+03 -1.706607703759056221e+03 9.000000000000000222e-01
-1.704756194565111628e+03 3.624943258376117639e-01 -7.472500000000468212e+00 4.000000000000000000e+02 -1.692473044769713852e+03 -1.705938259056405741e+03 6.750000000000000444e-01
-1.704488731767435866e+03 2.419654170755683453e-01 -7.475000000000468603e+00 4.000000000000000000e+02 -1.692409321986560371e+03 -1.705877036273252088e+03 9.699999999999999734e-01
-1.704265989921936352e+03 3.544356378756611248e-01 -7.477500000000468994e+00 4.000000000000000000e+02 -1.692265314370524038e+03 -1.705735528657215809e+03 4.949999999999999956e-01
-1.704058950089332484e+03 3.677514513274526275e-01 -7.480000000000469385e+00 4.000000000000000000e+02 -1.692134476360410645e+03 -1.705607190647102470e+03 8.599999999999999867e-01
-1.703866165345933496e+03 4.426337925073667301e-01 -7.482500000000469775e+00 4.000000000000000000e+02 -1.692007498589515080e+03 -1.705482712876206961e+03 1.849999999999999978e-01
-1.703685025220804391e+03 4.604431998932832504e-01 -7.485000000000470166e+00 4.000000000000000000e+02 -1.691937365558916554e+03 -1.705415079845608261e+03 1.314999999999999947e+00
-1.703521823007606145e+03 4.690239814945938446e-01 -7.487500000000470557e+00 4.000000000000000000e+02 -1.691710981545754294e+03 -1.705191195832446056e+03 1.800000000000000044e+00
-1.703349244454643213e+03 6.249724639220428646e-01 -7.490000000000470948e+00 4.000000000000000000e+02 -1.691684151400184192e+03 -1.705166865686876008e+03 6.450000000000000178e-01
-1.703198747615100046e+03 6.710678481747655022e-01 -7.492500000000471339e+00 4.000000000000000000e+02 -1.691478259258421076e+03 -1.704963473545112947e+03 1.395000000000000018e+00
-1.703040689968779816e+03 6.610306496147282385e-01 -7.495000000000471729e+00 4.000000000000000000e+02 -1.691379498856892269e+03 -1.704867213143583967e+03 1.925000000000000044e+00
-1.702891432152310699e+03 6.047716728838500311e-01 -7.497500000000472120e+00 4.000000000000000000e+02 -1.691119447984776798e+03 -1.704609662271468551e+03 1.000000000000000021e-02
-1.702726440431543097e+03 6.978045732948628954e-01 -7.500000000000472511e+00 4.000000000000000000e+02 -1.690765413439178928e+03 -1.704258127725870736e+03 1.090000000000000080e+00
-1.702530733348652348e+03 6.307674123104289876e-01 -7.502500000000472902e+00 4.000000000000000000e+02 -1.690081392490654025e+03 -1.703576606777345887e+03 1.935000000000000053e+00
-1.702229603522110665e+03 5.777028143959321849e-01 -7.505000000000473293e+00 4.000000000000000000e+02 -1.689818995901701783e+03 -1.703316710188393472e+03 1.514999999999999902e+00
-1.701939032609717515e+03 5.429227681569842590e-01 -7.507500000000473683e+00 4.000000000000000000e+02 -1.689776218889335269e+03 -1.703276433176027012e+03 3.800000000000000044e-01
-1.701705917179700918e+03 4.922279143921488576e-01 -7.510000000000474074e+00 4.000000000000000000e+02 -1.689642477985634514e+03 -1.703145192272326312e+03 1.685000000000000053e+00
-1.701493147595085247e+03 4.921525767198258738e-01 -7.512500000000474465e+00 4.000000000000000000e+02 -1.689564564201192752e+03 -1.703069778487884605e+03 1.860000000000000098e+00
-1.701305282912584289e+03 3.674576161570163868e-01 -7.515000000000474856e+00 4.000000000000000000e+02 -1.689511722441722213e+03 -1.703019436728413893e+03 1.870000000000000107e+00
-1.701139670116560410e+03 4.346666005056811222e-01 -7.517500000000475247e+00 4.000000000000000000e+02 -1.689170246550064803e+03 -1.702680460836756538e+03 1.300000000000000044e-01
-1.700945575095657432e+03 5.350691585038568343e-01 -7.520000000000475637e+00 4.000000000000000000e+02 -1.688706075116696411e+03 -1.702218789403388200e+03 1.149999999999999911e+00
-1.700698769400675928e+03 5.797963163292643163e-01 -7.522500000000476028e+00 4.000000000000000000e+02 -1.688677779960115458e+03 -1.702192994246807302e+03 1.899999999999999911e+00
-1.700496300096985578e+03 5.979038951531299162e-01 -7.525000000000476419e+00 4.000000000000000000e+02 -1.688628082183535298e+03 -1.702145796470227197e+03 4.849999999999999867e-01
-1.700320544503650581e+03 6.480065243585486634e-01 -7.527500000000476810e+00 4.000000000000000000e+02 -1.688225196001637642e+03 -1.701745410288329367e+03 5.899999999999999689e-01
-1.700104997134175392e+03 6.351661456454301691e-01 -7.530000000000477201e+00 4.000000000000000000e+02 -1.688005660784154770e+03 -1.701528375070846550e+03 2.849999999999999756e-01
-1.699889161098042223e+03 5.673871769020049083e-01 -7.532500000000477591e+00 4.000000000000000000e+02 -1.687846863020819228e+03 -1.701372077307511063e+03 8.549999999999999822e-01
-1.699684609457211764e+03 6.511435919022479091e-01 -7.535000000000477982e+00 4.000000000000000000e+02 -1.687841567329207919e+03 -1.701369281615899808e+03 1.010000000000000009e+00
-1.699514440412082649e+03 5.936498978267297222e-01 -7.537500000000478373e+00 4.000000000000000000e+02 -1.687767505974353753e+03 -1.701297720261045470e+03 1.049999999999999961e-01
-1.699359073946753597e+03 6.020921718386986754e-01 -7.540000000000478764e+00 4.000000000000000000e+02 -1.687337088461206577e+03 -1.700869802747898348e+03 6.149999999999999911e-01
-1.699159609311515396e+03 5.477078397329852022e-01 -7.542500000000479154e+00 4.000000000000000000e+02 -1.687250067890226774e+03 -1.700785282176918599e+03 1.550000000000000044e+00
-1.698979975342455191e+03 5.747861787145516210e-01 -7.545000000000479545e+00 4.000000000000000000e+02 -1.687125452638948900e+03 -1.700663166925640780e+03 8.349999999999999645e-01
-1.698809574475425734e+03 5.327017583351431051e-01 -7.547500000000479936e+00 4.000000000000000000e+02 -1.687093940751636183e+03 -1.700634155038327890e+03 1.754999999999999893e+00
-1.698660047084570124e+03 4.824359190891031601e-01 -7.550000000000480327e+00 4.000000000000000000e+02 -1.687080909532864780e+03 -1.700623623819556542e+03 1.750000000000000000e+00
-1.698528707021998798e+03 4.605985448129258919e-01 -7.552500000000480718e+00 4.000000000000000000e+02 -1.686995656145026487e+03 -1.700540870431718304e+03 1.909999999999999920e+00
-1.698403221182059951e+03 4.842534425311493806e-01 -7.555000000000481108e+00 4.000000000000000000e+02 -1.686476666126876353e+03 -1.700024380413568224e+03 1.620000000000000107e+00
-1.698222843662353171e+03 4.078096089537254221e-01 -7.557500000000481499e+00 4.000000000000000000e+02 -1.686447451209729479e+03 -1.699997665496421178e+03 8.649999999999999911e-01
-1.698066255685121405e+03 3.950304009890924228e-01 -7.560000000000481890e+00 4.000000000000000000e+02 -1.686072148668885120e+03 -1.699624862955576873e+03 8.100000000000000533e-01
-1.697875280894272919e+03 4.365490594973038818e-01 -7.562500000000482281e+00 4.000000000000000000e+02 -1.686043721899742877e+03 -1.699598936186434685e+03 1.350000000000000089e-01
-1.697711112442895683e+03 4.756142718148185788e-01 -7.565000000000482672e+00 4.000000000000000000e+02 -1.685978098432525940e+03 -1.699535812719217802e+03 2.099999999999999922e-01
-1.697561601677599128e+03 5.355743921689368747e-01 -7.567500000000483062e+00 4.000000000000000000e+02 -1.685502505576877638e+03 -1.699062719863569328e+03 1.125000000000000000e+00
-1.697360392292057895e+03 5.590517076392473861e-01 -7.570000000000483453e+00 4.000000000000000000e+02 -1.685376565880623502e+03 -1.698939280167315246e+03 1.475000000000000089e+00
-1.697172913808735757e+03 5.151717771465446072e-01 -7.572500000000483844e+00 4.000000000000000000e+02 -1.685373201451795921e+03 -1.698938415738487720e+03 1.899999999999999911e+00
-1.697014969575564692e+03 5.410608719126349664e-01 -7.575000000000484235e+00 4.000000000000000000e+02 -1.685361326398105120e+03 -1.698929040684796973e+03 1.715000000000000080e+00
-1.696877402422029718e+03 5.515673948813943905e-01 -7.577500000000484626e+00 4.000000000000000000e+02 -1.685321285274407728e+03 -1.698891499561099636e+03 8.549999999999999822e-01
-1.696752144435775563e+03 6.121390655575000839e-01 -7.580000000000485016e+00 4.000000000000000000e+02 -1.685292073513915057e+03 -1.698864787800606791e+03 1.165000000000000036e+00
-1.696637996520547404e+03 5.997966945924100290e-01 -7.582500000000485407e+00 4.000000000000000000e+02 -1.685061306745977845e+03 -1.698636521032669634e+03 1.635000000000000009e+00
-1.696510892512706278e+03 5.641377050129794402e-01 -7.585000000000485798e+00 4.000000000000000000e+02 -1.684934184704430891e+03 -1.698511898991122735e+03 6.650000000000000355e-01
-1.696384084423665854e+03 6.325146084965359572e-01 -7.587500000000486189e+00 4.000000000000000000e+02 -1.684810355254469414e+03 -1.698390569541161312e+03 6.550000000000000266e-01
-1.696257927253365551e+03 7.144299155227924469e-01 -7.590000000000486580e+00 4.000000000000000000e+02 -1.684664110800084700e+03 -1.698246825086776425e+03 1.425000000000000044e+00
-1.696129669342707530e+03 6.359384892163412184e-01 -7.592500000000486970e+00 4.000000000000000000e+02 -1.684505695164860981e+03 -1.698090909451552761e+03 5.699999999999999512e-01
-1.695998041392243294e+03 5.711214180260876239e-01 -7.595000000000487361e+00 4.000000000000000000e+02 -1.683945176032863856e+03 -1.697532890319555690e+03 5.050000000000000044e-01
-1.695802895549997402e+03 5.990971040189152497e-01 -7.597500000000487752e+00 4.000000000000000000e+02 -1.683853737154953933e+03 -1.697443951441645822e+03 1.155000000000000027e+00
-1.695625774719833998e+03 6.284492255136842065e-01 -7.600000000000488143e+00 4.000000000000000000e+02 -1.683728432084305723e+03 -1.697321146370997440e+03 1.179999999999999938e+00
-1.695457272370932969e+03 6.302522661549149197e-01 -7.602500000000488534e+00 4.000000000000000000e+02 -1.683646266724692168e+03 -1.697241481011383939e+03 6.099999999999999867e-01
-1.695302039504285176e+03 6.031185431859472645e-01 -7.605000000000488924e+00 4.000000000000000000e+02 -1.683481338977878977e+03 -1.697079053264570803e+03 6.650000000000000355e-01
-1.695145768935402884e+03 5.271789716678825233e-01 -7.607500000000489315e+00 4.000000000000000000e+02 -1.683331067781234196e+03 -1.696931282067926077e+03 6.899999999999999467e-01
-1.694990723529426987e+03 5.092579104571937076e-01 -7.610000000000489706e+00 4.000000000000000000e+02 -1.683202894735394011e+03 -1.696805609022085719e+03 2.999999999999999889e-02
-1.694839844003485723e+03 4.925627172625121619e-01 -7.612500000000490097e+00 4.000000000000000000e+02 -1.683200381014493132e+03 -1.696805595301184894e+03 7.950000000000000400e-01
-1.694708771332095012e+03 4.508521287554309587e-01 -7.615000000000490488e+00 4.000000000000000000e+02 -1.683057077004480561e+03 -1.696664791291172378e+03 1.580000000000000071e+00
-1.694576498090320001e+03 4.073579454732763061e-01 -7.617500000000490878e+00 4.000000000000000000e+02 -1.682831479404377887e+03 -1.696441693691069759e+03 1.330000000000000071e+00
-1.694432513843965808e+03 4.274065682543105038e-01 -7.620000000000491269e+00 4.000000000000000000e+02 -1.682526903079435669e+03 -1.696139617366127368e+03 1.419999999999999929e+00
-1.694265821772217578e+03 3.747264630793474827e-01 -7.622500000000491660e+00 4.000000000000000000e+02 -1.682487001683992276e+03 -1.696102215970684028e+03 1.439999999999999947e+00
-1.694117926798072858e+03 4.141278363214113134e-01 -7.625000000000492051e+00 4.000000000000000000e+02 -1.682388593839459418e+03 -1.696006308126151225e+03 4.000000000000000083e-02
-1.693977020690895415e+03 4.420322556049023355e-01 -7.627500000000492442e+00 4.000000000000000000e+02 -1.682337803255627477e+03 -1.695958017542319340e+03 2.550000000000000044e-01
-1.693847808399724272e+03 3.619402895945172949e-01 -7.630000000000492832e+00 4.000000000000000000e+02 -1.682050977851102743e+03 -1.695673692137794660e+03 1.064999999999999947e+00
-1.693698461899025006e+03 3.579707375988189777e-01 -7.632500000000493223e+00 4.000000000000000000e+02 -1.681962294859353051e+03 -1.695587509146044795e+03 1.804999999999999938e+00
-1.693557643287694191e+03 3.615679178183792142e-01 -7.635000000000493614e+00 4.000000000000000000e+02 -1.681381947862843617e+03 -1.695009662149535416e+03 4.249999999999999889e-01
-1.693347303596431630e+03 3.529404579090772986e-01 -7.637500000000494005e+00 4.000000000000000000e+02 -1.681016512161950459e+03 -1.694646726448642312e+03 2.049999999999999878e-01
-1.693106171509699379e+03 3.832232753466816577e-01 -7.640000000000494396e+00 4.000000000000000000e+02 -1.680870381681619165e+03 -1.694503095968311072e+03 9.949999999999999956e-01
-1.692885144957181183e+03 3.477154923625065397e-01 -7.642500000000494786e+00 4.000000000000000000e+02 -1.680725209256854214e+03 -1.694360423543545949e+03 9.150000000000000355e-01
