omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
2.255468648581899008e-02 6.889368945627578000e+01 3.054427389200130794e+00 1.176279408466333332e-01 9.718869047838825104e-01 8.094923237556233886e+00 1.003414237483816196e+00 1.002606563578535948e+00 1.000991600081466482e+00 9.956733373471209347e-01 1.003341846239449442e+00 8.095485947427002657e-03
2.255536194298825292e-02 6.870047720349923281e+01 3.050752527958823901e+00 1.181211094342257684e-01 9.738905025122374104e-01 8.302244313475608095e+00 9.991844073635274270e-01 9.963968730574657151e-01 1.001336374710696697e+00 9.928675711191679021e-01 1.002876458403363147e+00 3.651857636867986839e-03
2.243764288175475671e-02 6.822346286175671537e+01 3.045137650286976694e+00 1.182970817404557784e-01 9.710641392114692794e-01 7.821908803572640068e+00 1.001023126248284045e+00 1.000766039866982871e+00 1.009240226218517833e+00 9.983963467333870634e-01 1.000880581010904269e+00 4.033778822790091284e-02
2.262144094114697940e-02 6.886643219352036738e+01 3.061430945651971935e+00 1.178206780395902875e-01 9.702968170104369072e-01 8.589418461396320481e+00 1.003068746627497454e+00 9.992703141252993193e-01 1.001881888240514495e+00 1.001548485814615530e+00 1.004993804797931212e+00 5.071105249913831180e-03
2.264604986439413062e-02 6.887437923102731929e+01 3.044521472566882547e+00 1.175409465093414374e-01 9.699671858283427373e-01 7.800411622143303525e+00 1.000003548719523794e+00 1.000787317907099849e+00 1.001227437969817835e+00 9.960220341774473907e-01 1.004190335484704599e+00 1.133693167266977206e-02
2.242916432020369139e-02 6.841940732554222393e+01 3.040762506779310037e+00 1.182209523054224415e-01 9.686061711174351885e-01 7.300246646631809000e+00 1.004169239112074008e+00 1.001349538256917526e+00 1.003264247032398915e+00 1.002048080829346599e+00 1.002991629491322145e+00 1.535612576918145115e-02
2.261481928151709217e-02 6.854282814287546444e+01 3.054206238309304045e+00 1.183466798670243791e-01 9.712113925794663150e-01 8.261531831845006835e+00 1.001052843203378950e+00 9.996244293361389310e-01 1.001498788791686190e+00 9.929560107588074613e-01 1.004286549174358445e+00 2.294846426220693500e-02
2.239178069969754645e-02 6.869191638716269210e+01 3.040028724125507065e+00 1.178928711387655787e-01 9.771062885813817100e-01 7.607100688601593497e+00 1.001142912082211511e+00 1.000968381513505534e+00 1.000430479872140621e+00 9.995961602021020687e-01 1.002179939203427850e+00 8.243846111937800161e-03
2.278790210006653369e-02 6.951956447252311477e+01 3.067530759874392388e+00 1.159601862313944520e-01 9.810066656803045904e-01 9.129246203695776885e+00 1.000518079950863060e+00 1.001692131371066274e+00 1.000585799098352435e+00 9.969023779448875633e-01 1.005334309750766097e+00 2.618052519037256456e-02
2.246624802936449811e-02 6.840472154288823958e+01 3.055891520176089671e+00 1.187053296269733188e-01 9.690860300090491375e-01 8.008159954531295810e+00 1.003862834614791977e+00 9.999035590009198726e-01 1.001610843917430493e+00 1.002926916016867231e+00 1.001001166931539288e+00 8.423401803278350586e-03
2.260879183582965163e-02 6.838284104662884033e+01 3.059438423058148171e+00 1.190103687398192528e-01 9.743755525589677946e-01 8.549458106969478166e+00 9.987159755639530845e-01 1.000022152503974082e+00 9.987023393642355806e-01 9.983813557834034791e-01 1.001278759952991315e+00 9.960748750500136167e-03
2.245944942561855368e-02 6.853569082747620200e+01 3.057350218008735521e+00 1.183063444768337608e-01 9.695766087451709314e-01 8.506177218449902711e+00 1.000203417731972744e+00 9.996876207278054816e-01 1.003957479925786433e+00 9.969942273781352560e-01 1.003639955618464530e+00 3.339024614123589120e-03
2.248993928321064290e-02 6.853835150476734839e+01 3.057195079745509414e+00 1.183175728257020165e-01 9.727208804604061676e-01 8.455182949412035853e+00 1.001501188072467796e+00 1.000681882123700017e+00 1.003933307096733341e+00 9.982738947753347913e-01 1.002264911265519309e+00 2.967721190906523650e-03
2.245061863097630450e-02 6.853455304968733230e+01 3.052823024087581771e+00 1.181695056929058935e-01 9.731904336167442882e-01 8.331996232406483571e+00 9.992902557190893598e-01 1.000985507289175569e+00 9.968065191342874165e-01 9.967273514165679860e-01 9.993637102386102589e-01 1.747608574153846836e-02
2.246022240367209766e-02 6.902102661312626708e+01 3.057343802021720514e+00 1.171638763146840290e-01 9.766243410525407009e-01 8.620362920202801149e+00 9.999742111622534901e-01 1.000537227029670184e+00 1.002850577164710044e+00 9.964362391820719145e-01 1.001810411169949067e+00 7.969083993023155094e-03
2.280091528912317131e-02 6.934251991914108260e+01 3.060684583819446747e+00 1.168862843951076202e-01 9.737896070174726360e-01 8.639606935932789611e+00 1.000375706704202505e+00 9.994413772098437176e-01 1.004265239902887075e+00 9.975691163704870634e-01 1.003282537151387599e+00 2.005801523218202556e-02
2.244552046759724917e-02 6.810392635457586152e+01 3.052346612857429697e+00 1.184931808174755352e-01 9.698265881117176246e-01 8.044112397509074697e+00 1.002535751374251216e+00 1.000917884307881645e+00 9.994134516225612330e-01 1.001073453506027056e+00 1.003045319755053288e+00 5.739755877571527110e-02
2.252037690951302906e-02 6.854994025900333554e+01 3.062732927165228158e+00 1.184226830412315051e-01 9.698809603566402870e-01 8.630981751466649143e+00 1.001877713992141317e+00 9.996322840812509325e-01 1.005759028192398707e+00 1.001342343999920281e+00 9.981801402668538659e-01 8.022931647249648482e-03
2.251333424540836667e-02 6.869700882526279884e+01 3.083636771202845850e+00 1.172687737530130059e-01 9.758003499891987342e-01 1.007983443359966458e+01 9.988567323072079507e-01 1.000846345868399823e+00 9.993462819847420686e-01 9.991598036333446675e-01 9.973639431320595605e-01 3.387040961754168161e-02
2.237908287173005772e-02 6.873154681380692921e+01 3.057872397833103051e+00 1.175909529246604995e-01 9.758621459990743929e-01 8.586251559426344215e+00 1.001135542356234920e+00 9.977883425810432083e-01 1.005446191846490533e+00 9.977143794143799038e-01 1.003227343835444874e+00 1.134206293027666644e-02
2.265635808724071609e-02 6.893715873178707909e+01 3.058003048204439800e+00 1.180005164192964306e-01 9.700554255682997118e-01 8.337091873703810663e+00 1.000995334903487244e+00 1.003253587760022603e+00 1.001997033336796683e+00 1.003172206574110215e+00 9.996771474377257327e-01 6.436240552255681480e-03
2.259651535862115812e-02 6.883716531432990848e+01 3.090679480534075818e+00 1.180262762791008113e-01 9.747291068866481556e-01 9.897292633689499297e+00 1.002342668044497120e+00 9.999283963441104595e-01 1.003415889283585383e+00 9.998872442872539512e-01 1.001869710002606384e+00 2.369603100961694808e-03
2.245424134984554468e-02 6.832403886942019255e+01 3.060236005248484492e+00 1.185538535532790483e-01 9.694963551481832198e-01 8.286696096931660094e+00 1.003567634896915584e+00 1.001436972283418214e+00 1.006525365008948736e+00 9.964354416665013314e-01 1.003819177192378120e+00 2.876966311641667579e-02
2.255671916173716818e-02 6.909787366451534751e+01 3.058769808804492563e+00 1.171354165094468519e-01 9.765484504467591975e-01 8.601844142725749265e+00 1.001335584034470205e+00 1.000459274334093651e+00 1.004219615069462446e+00 1.000981704748811207e+00 1.002214498479041094e+00 1.240278655683518371e-03
2.238385794501251275e-02 6.834144799566175266e+01 3.018035783707002651e+00 1.184861770372113987e-01 9.710089691361699638e-01 6.357705541460937582e+00 1.001627020675950552e+00 9.997275326521316563e-01 1.003001582462077046e+00 9.995291472260262600e-01 1.001729604811245178e+00 1.657425680992420311e-02
2.260897931219589888e-02 6.851294151297730650e+01 3.041358570954749929e+00 1.187238088392896934e-01 9.755278313299863280e-01 7.609474013576509321e+00 1.001140907290031468e+00 9.979050398390546528e-01 1.001075679094866500e+00 1.000236316304701001e+00 1.005734128944738348e+00 4.257235061597072767e-03
2.251999495733474424e-02 6.878031784857954278e+01 3.066025647090590667e+00 1.176856456801541884e-01 9.771415684924477096e-01 9.149790670932144820e+00 9.984867663705845331e-01 9.967826810827413730e-01 1.002648876001913880e+00 1.000681992199204950e+00 9.980550198078589341e-01 1.487489248581168322e-02
2.256646288831272787e-02 6.843389837370663997e+01 3.049156619731743234e+00 1.180647158226043048e-01 9.718578380201458033e-01 8.419954834282314948e+00 9.969352886142759385e-01 9.942079464522407539e-01 1.003127671034738100e+00 9.910735019205084706e-01 1.000793799796529937e+00 4.190469735898084969e-02
2.267531930811595223e-02 6.871047892830145543e+01 3.069707853971390232e+00 1.178020562143634875e-01 9.726427979297400661e-01 8.745922312667289589e+00 1.003716634318043033e+00 1.003182096609802620e+00 1.000235267375369164e+00 1.004375117624636715e+00 1.003303251387897221e+00 3.791426082270684533e-02
2.263040037072467162e-02 6.879217961406770598e+01 3.069130199703472783e+00 1.178168143179045696e-01 9.706874636836898551e-01 8.937309874462954440e+00 1.002157688263564328e+00 1.000781702000863582e+00 1.001563512524615174e+00 9.974692211657880669e-01 1.001315916525837846e+00 1.532884211269737798e-02
2.256942070025391711e-02 6.857305903301556782e+01 3.058356336256913721e+00 1.175233805243498797e-01 9.746230480301257826e-01 8.302553533825879128e+00 1.003222623461131668e+00 1.001605638669646581e+00 1.000280295294793564e+00 1.003465649071837662e+00 1.009610291837812701e+00 4.042845947482818364e-02
2.247223819149878413e-02 6.889180752694717569e+01 3.061045113360176817e+00 1.176912619811002342e-01 9.722185186376548494e-01 8.459662924131084338e+00 1.004051074138582189e+00 1.000774153215099327e+00 1.007998829269396435e+00 1.000330558339729059e+00 1.005399065357404087e+00 2.644772171640601133e-04
2.220003218820190000e-02 6.795862579264284875e+01 3.029302009716726918e+00 1.189406629799952125e-01 9.689429096252631934e-01 7.380915266337320091e+00 9.977223280126308325e-01 9.965596445532330927e-01 1.004120447484317724e+00 9.935951884552594038e-01 9.963836058104059701e-01 1.435425195550437197e-02
2.247295683761206531e-02 6.879455125616314604e+01 3.061800786808213104e+00 1.176291309831968279e-01 9.706942120286382591e-01 8.636135389367684212e+00 1.002119928431097540e+00 1.000004457047714901e+00 1.007531302636898607e+00 1.002296219100501817e+00 1.006938180584178832e+00 5.595469540939457774e-03
2.250095155683654383e-02 6.852177644235683829e+01 3.031433460182092254e+00 1.183771680336364179e-01 9.723164610875602021e-01 7.098190570218404716e+00 1.000290901627958196e+00 1.000169352589197036e+00 1.003754859639547359e+00 1.001250634955494601e+00 9.998427346076211863e-01 1.320219166566529920e-02
2.252102845986349300e-02 6.854020974924222287e+01 3.065210425488912094e+00 1.185195727700932011e-01 9.682853489252745138e-01 8.662293783931087177e+00 1.001954036719370889e+00 1.001502782506858091e+00 1.001609481998392726e+00 9.991402738673360595e-01 1.006854340955063210e+00 3.477262519195091495e-03
2.249425422289576953e-02 6.888023984165384661e+01 3.040770649096215639e+00 1.178259690193940723e-01 9.730539374572616529e-01 7.377323463904986056e+00 1.002299706588889894e+00 1.001531013929302549e+00 1.005162542149571570e+00 9.988489751130233962e-01 1.004600905876787964e+00 9.970944529698691841e-03
2.247299909430637566e-02 6.827632216816779476e+01 3.044767264980360544e+00 1.191787538641720379e-01 9.671249794573389957e-01 7.710013096731850979e+00 1.000812700456470861e+00 9.998646427072835907e-01 1.000923039241472967e+00 1.001798023142295824e+00 1.000830077721439837e+00 7.534627183557657260e-03
2.252841225524760890e-02 6.888907222115668105e+01 3.063500784832338564e+00 1.177802926204670891e-01 9.748502748480876168e-01 8.840408909427576845e+00 1.001319001390667429e+00 9.993491648096500812e-01 1.003113061188831923e+00 9.988997090832228976e-01 1.000558758180542185e+00 4.207963368486244450e-03
2.254141615138340743e-02 6.875955764047590435e+01 3.052993964433655893e+00 1.182365851449996702e-01 9.729256437772545452e-01 8.180418865772757897e+00 1.001101303409184240e+00 9.998348428880600158e-01 1.004723673806553030e+00 1.002312390863842051e+00 1.007714906232832774e+00 4.361580914919744451e-04
2.240528510695462272e-02 6.860306744713267335e+01 3.053149709220056351e+00 1.179897194541712768e-01 9.752169252426361457e-01 8.343855593436837026e+00 1.001486544533847223e+00 1.001374355178380027e+00 9.993522278179031160e-01 9.982427832993447936e-01 1.002508461132773254e+00 1.097750078414768023e-02
2.248318220269914305e-02 6.898805477331127634e+01 3.055158021881226205e+00 1.175199824349653088e-01 9.698095712450266470e-01 8.145487756159838000e+00 1.004433292472548533e+00 9.996799361437488374e-01 1.003923771396705522e+00 1.001773860606142375e+00 1.007763711342329005e+00 2.538022369136712104e-03
2.250689176044385481e-02 6.861580747706783256e+01 3.065799077082767887e+00 1.177579527732176834e-01 9.702828704532162618e-01 8.735711612502147005e+00 1.002214149199259552e+00 1.000585090935510957e+00 1.001844020127563351e+00 9.944224746004642901e-01 1.003440201368595686e+00 1.893533821296151942e-02
2.253793105550659995e-02 6.880990966701862988e+01 3.043912378665537766e+00 1.178915978366078393e-01 9.785567496324443226e-01 7.842322158815269617e+00 1.001182630417335018e+00 1.001553837214744558e+00 1.002823127321246899e+00 9.998328944107420790e-01 9.984916293986063618e-01 4.979550094764396105e-03
2.248698859569206454e-02 6.894018427501472956e+01 3.064116376221880156e+00 1.168983414590279157e-01 9.749994776276633690e-01 8.890784328072001585e+00 1.001802752722972700e+00 1.000064732282460511e+00 1.001736909087685090e+00 9.964364255789215363e-01 1.002306288268263179e+00 2.284860799626859187e-02
2.252442703803893970e-02 6.874258700351440154e+01 3.045562833207118292e+00 1.171333349615591990e-01 9.701386643221320272e-01 7.752753268262210895e+00 1.004337873971123729e+00 1.001940647893512892e+00 1.003286620718499611e+00 9.993454149203707670e-01 1.002886413014445699e+00 4.497102147510118747e-02
2.268231332433544994e-02 6.899298178249971158e+01 3.055824733836074447e+00 1.177177073916221978e-01 9.697500113628703122e-01 8.049255725939925554e+00 1.003100288646060267e+00 1.002968042850173713e+00 1.002669032253587167e+00 9.980027176460996019e-01 1.006501906171027638e+00 1.084182290052270077e-02
2.259304250041527934e-02 6.879723081153632336e+01 3.075622384773155638e+00 1.170239007246266089e-01 9.734138731238451969e-01 9.316232338866839768e+00 1.001638832324762696e+00 9.996956354466036698e-01 9.998553078359645463e-01 9.976716786827083405e-01 9.990503321683018578e-01 4.989446515655324849e-02
2.259275031355876054e-02 6.890685514155605063e+01 3.057780800946013233e+00 1.176816209734216773e-01 9.734273339642502965e-01 8.256444191985607972e+00 1.003496561802275533e+00 1.003153501807036996e+00 1.001043748930557475e+00 1.000846120550501039e+00 1.007344589129097967e+00 3.447536649558465352e-03
2.248694494404302954e-02 6.890015769237859899e+01 3.045813764655107558e+00 1.176101328608604307e-01 9.678678126869875165e-01 7.492550343974874849e+00 1.004748890058809740e+00 1.002795263538901471e+00 1.006825538687509791e+00 1.000406960763494224e+00 1.003632556788085939e+00 1.184242077847367939e-03
2.265549345372114276e-02 6.895494395230932128e+01 3.060837932201837308e+00 1.173279289498701805e-01 9.725431303171817587e-01 8.258133468239964969e+00 1.004842546509845613e+00 1.005456373873597764e+00 9.981913338345934639e-01 1.001161071827008753e+00 1.003965381056117545e+00 1.798565123888847678e-02
2.237363652717301241e-02 6.830465030310607233e+01 3.043152752445579257e+00 1.188090090900013329e-01 9.707415276437246776e-01 7.525748396700407739e+00 1.002617284015590915e+00 1.000339124354241660e+00 1.002284735541702831e+00 9.963455792847456527e-01 1.003801428873870583e+00 2.695273416822178535e-03
2.252720569865279340e-02 6.913157273764895194e+01 3.075840982766278042e+00 1.168196971668995082e-01 9.763031744316144067e-01 9.497614297735243127e+00 9.999102559892704134e-01 1.000668260160082479e+00 1.002635943274474695e+00 9.998417564973520744e-01 9.968247947771735618e-01 2.575037277420668541e-02
2.248073880573560335e-02 6.874647342647213577e+01 3.066223116657834424e+00 1.176355382832209584e-01 9.751408158879369958e-01 8.915112926107422453e+00 1.001213082776684749e+00 1.001842239206718777e+00 1.004995769409812389e+00 9.953067896622039834e-01 1.001395903647842145e+00 1.296567797947287097e-02
2.245785639612372236e-02 6.873031331461658056e+01 3.045815802212121337e+00 1.172659806229675167e-01 9.727547322349830994e-01 7.678086503840987120e+00 1.003241378776869919e+00 1.003591288887901278e+00 9.985621770630765948e-01 1.003417998223085306e+00 1.003201002630041749e+00 3.774466112661940820e-02
2.239868942160404969e-02 6.884398532855891517e+01 3.070116860919992252e+00 1.167713199350940978e-01 9.773424417218868898e-01 9.320135852116184338e+00 1.001789176043848650e+00 9.984145671508990461e-01 1.002394144593977687e+00 1.001715137090990249e+00 1.006609279823081682e+00 4.224063985741625948e-02
2.258223215911832338e-02 6.864927597870294562e+01 3.058173201330893765e+00 1.179576650101897967e-01 9.724503680117861926e-01 8.275180089803081174e+00 1.003114574997157726e+00 1.001592034255925467e+00 1.001289181174115583e+00 9.996686566680298425e-01 1.002593148457449068e+00 1.652346254598694927e-02
2.245868356279113673e-02 6.865359762678835409e+01 3.051556947593370595e+00 1.183250143713265867e-01 9.744754841687710556e-01 8.275377452177096416e+00 9.991085799977058590e-01 1.001559231839862729e+00 1.004215196887596750e+00 1.000582656576140206e+00 1.005711051118397092e+00 1.798623171301629194e-03
2.247966816239512292e-02 6.853712961687796223e+01 3.060377333065861460e+00 1.181925981842311263e-01 9.723390922606202080e-01 8.294700682753532561e+00 1.003670170784211058e+00 1.003684889157617111e+00 9.999359126612537008e-01 9.990373504155606321e-01 1.002054752564259354e+00 1.234659022026087134e-02
2.250053233695258059e-02 6.815187355544237846e+01 3.043669608877807686e+00 1.193591684228568900e-01 9.705765590346444593e-01 7.624154451315503955e+00 1.001275929831061173e+00 1.002475656173021035e+00 1.003078678107317767e+00 1.000613147897357669e+00 9.982429583201406498e-01 1.073866419372415627e-03
2.241359624605452142e-02 6.876811667195711664e+01 3.050893514561074049e+00 1.179429896816470563e-01 9.764925649089514215e-01 8.352903119113031849e+00 9.985985319178041220e-01 9.981358762495056158e-01 1.004034999276280482e+00 9.996554114891561538e-01 1.000635804158480191e+00 1.043487374432048968e-02
2.244118215746868442e-02 6.853385119565763262e+01 3.050210697875205490e+00 1.183785774450067385e-01 9.648632565567890618e-01 7.687475090995740779e+00 1.004322382958544146e+00 1.000464096718228779e+00 1.003869152766998507e+00 1.000688836076304655e+00 9.987152953318126913e-01 1.490802256344864359e-02
2.263727102233727487e-02 6.927521087224702967e+01 3.032614515276860878e+00 1.166608482706142091e-01 9.731346804518242743e-01 7.288047372906197197e+00 1.001510292642403765e+00 1.002570574899797951e+00 9.990317665139476500e-01 9.934456346393926163e-01 9.946621595824621798e-01 1.792585302192246585e-02
2.253373976503450851e-02 6.891440627106962324e+01 3.058809067831076423e+00 1.178837511067336863e-01 9.679183470776021592e-01 8.482676753972240746e+00 1.001827171936327199e+00 9.967161564712750943e-01 1.008492508133990828e+00 9.936074772199132710e-01 1.003433766378706515e+00 3.422156570133296025e-03
2.254464036232525781e-02 6.868879907227537274e+01 3.055270593410989388e+00 1.182912097652182026e-01 9.713936433962585548e-01 8.368212336518322303e+00 1.000358748115703245e+00 1.000141909515680716e+00 1.006338540776958945e+00 9.969631750373924017e-01 1.000106089125141873e+00 9.221771977902117057e-03
2.259485700949854722e-02 6.887620253063371933e+01 3.041780255584769943e+00 1.174142951340960139e-01 9.688421157691541330e-01 7.394276071700046415e+00 1.003005689802110023e+00 1.002598744197931380e+00 1.005225774007132644e+00 9.944065976805264162e-01 1.002050812958398707e+00 1.153518672961118159e-02
2.253391684611966497e-02 6.873808303740358383e+01 3.047029820830242208e+00 1.175152643123723861e-01 9.706002837190048638e-01 7.866552191594665899e+00 1.000730284641792478e+00 1.000365963221989896e+00 1.000231808341727202e+00 1.000853571554309429e+00 9.995203370926369901e-01 1.942836564824021136e-04
2.268771215079218653e-02 6.859770115456828421e+01 3.065193799103869576e+00 1.180664330655730315e-01 9.718200122267792729e-01 8.669677316560104430e+00 1.000832883253586880e+00 1.000036304465217629e+00 1.001620040130994260e+00 1.001287933643247641e+00 1.003543710335452088e+00 3.313254801432777980e-02
2.270663611040171781e-02 6.896286263848993769e+01 3.046585567236798298e+00 1.178903360226994657e-01 9.693608390299233157e-01 7.476024335878648230e+00 1.003678892354982644e+00 1.002195798433291651e+00 1.004484199420782931e+00 1.003352658234786032e+00 1.004858393503040181e+00 1.062079745003655399e-03
2.247604350057620659e-02 6.865457034680173365e+01 3.044759262208436290e+00 1.183288991949640323e-01 9.708374278245034406e-01 8.077454985042368918e+00 9.993093623882369769e-01 9.976994006378521185e-01 1.001463580488878291e+00 9.934853276467762173e-01 9.995059640664802902e-01 5.908015677913843952e-03
2.243343468757160244e-02 6.879277092045678899e+01 3.047640120432754340e+00 1.177365044553158879e-01 9.741777113153156087e-01 7.927796519715099244e+00 1.002861451132488702e+00 1.000719727480690269e+00 1.004983393834328886e+00 9.997234645230300698e-01 1.005697535789778385e+00 4.368094582731263408e-04
2.250940815640258691e-02 6.903438232627028981e+01 3.085732219990923397e+00 1.167031873315082791e-01 9.799375967175923963e-01 1.001714507751477079e+01 1.000117717502936099e+00 9.988613456699996229e-01 1.003900678546067349e+00 9.956519157644435625e-01 9.984062693877804318e-01 2.558778277334178286e-02
2.263451028689350553e-02 6.882809005890325693e+01 3.039863563256924639e+00 1.176722377334697422e-01 9.737671839054110601e-01 7.710990394094871192e+00 1.000596562547370727e+00 9.998824553807451609e-01 1.001634250013442307e+00 9.978350149569695793e-01 9.999855831761191860e-01 1.711661743095659050e-02
2.256063349226856973e-02 6.876571017108331318e+01 3.048552540277587042e+00 1.172723020769927682e-01 9.728702781650141462e-01 8.308147850412886726e+00 9.985047459926711388e-01 9.988625018168467706e-01 1.003843270794907871e+00 9.969844445884233908e-01 1.000700843904624993e+00 4.043102947358266641e-02
2.263966948439359236e-02 6.891489752446946682e+01 3.054575667133321737e+00 1.178508014056891678e-01 9.777139103642437101e-01 8.268581796857013444e+00 1.000865341169065781e+00 1.002141821281415268e+00 1.004686938078913405e+00 9.990783454858334078e-01 1.002935123698115216e+00 1.041211599970274376e-02
2.258765450153361193e-02 6.858389531967053188e+01 3.049814821555172362e+00 1.186833463790651078e-01 9.720933635399285899e-01 8.207947172484708176e+00 9.979775620688501325e-01 9.991098203837882608e-01 1.002473201740690767e+00 9.967638123360054170e-01 1.000441088018414026e+00 3.660907120465419461e-03
2.264155623193281341e-02 6.885580599074769736e+01 3.036906188852039001e+00 1.178344104956582095e-01 9.761365173082241498e-01 7.512923690780766606e+00 1.000236217706883979e+00 9.992977031600762672e-01 1.003791384307992862e+00 1.000441023493151560e+00 1.002520338215484141e+00 3.242954262136021806e-03
2.247096022260880802e-02 6.848244819350715318e+01 3.061813356739832681e+00 1.184684277914401229e-01 9.742125129729429789e-01 8.686645961700044438e+00 9.999682722287374093e-01 1.001196603024061549e+00 1.000716578037706084e+00 1.000978558910064375e+00 1.004594462849223824e+00 3.968676832690891908e-03
2.257760836017557934e-02 6.948659507100595079e+01 3.069765582791214253e+00 1.161572917426516721e-01 9.768066882686673447e-01 9.062977535833363518e+00 1.002727173452125697e+00 1.000281449046087179e+00 1.000341772425250131e+00 1.002335757369223090e+00 1.002222802948319780e+00 6.536948844856847567e-03
2.254154806096593522e-02 6.869342299150115139e+01 3.047636512612787563e+00 1.180697931720385008e-01 9.670625302525676092e-01 7.952121932835950702e+00 1.001892785120216178e+00 9.983866835222409142e-01 1.007599190821840907e+00 9.965293600597046053e-01 1.004187335971916228e+00 9.035915359373362932e-03
2.234767053768424785e-02 6.881190320748919476e+01 3.037175752745821633e+00 1.176425254151857447e-01 9.747871450278098315e-01 8.008984813378921430e+00 9.966277357942666670e-01 9.962623274033425291e-01 1.003592039269687319e+00 9.977879466996998348e-01 1.007044271058332274e+00 7.576445177047535715e-03
2.245480961247413310e-02 6.877502976288798209e+01 3.053689214742465019e+00 1.172544231694520461e-01 9.765758327560860597e-01 8.376047411736749382e+00 1.000917580039927923e+00 9.993406691718811352e-01 1.002614877996591769e+00 9.997700851007158551e-01 1.001676250868083651e+00 1.767128209793570118e-02
2.245014132966353937e-02 6.826393347949534984e+01 3.062037779586537223e+00 1.186185125488210118e-01 9.725406851530791208e-01 8.590100961529419266e+00 1.001202752770357751e+00 9.997753085052101252e-01 1.002142481516972161e+00 9.980792621576420887e-01 1.001471539621061391e+00 1.525741066223170947e-02
2.242030819202304320e-02 6.861599165285113600e+01 3.074528558395665634e+00 1.181192853841825374e-01 9.693306060589845785e-01 9.097716820182100150e+00 1.002823182867884633e+00 1.000993244629696521e+00 1.005313860396334302e+00 9.974070736753304356e-01 1.001404939307576347e+00 5.442673486991812630e-03
2.258288649097311626e-02 6.884473949992451480e+01 3.044523474275583563e+00 1.175805361489066780e-01 9.722011825694735210e-01 7.873949947282992134e+00 1.000438624108389352e+00 9.968300443630988550e-01 1.008008447969277910e+00 9.967840014287286943e-01 1.002527721599413946e+00 2.129019974822014480e-02
2.247069166381635355e-02 6.888539530853289250e+01 3.056357240979807877e+00 1.172722864427798439e-01 9.737202620899843009e-01 8.272314280955926691e+00 1.001841658080663278e+00 1.001850431384762485e+00 1.005372953370197164e+00 1.002532129912449443e+00 1.006103801915309681e+00 1.867482229209158420e-02
2.252782570475473506e-02 6.859802412076011535e+01 3.038515673539235795e+00 1.179199571234488958e-01 9.700488497178544334e-01 7.379098863413839027e+00 1.002378975792809657e+00 9.996925981318189880e-01 1.008122109442899594e+00 1.000104963926013557e+00 9.967019671512088452e-01 2.853193368388431961e-02
2.255516367938308064e-02 6.859695707282394039e+01 3.053685928161950169e+00 1.184467036034274473e-01 9.679624654306576703e-01 8.496190098148154846e+00 9.986408626846434711e-01 9.985186708003501721e-01 9.998864107518130595e-01 9.964521725745076886e-01 9.971216228047872221e-01 1.031851109114808804e-02
2.254022010270063242e-02 6.864781488936056064e+01 3.060162368213108941e+00 1.181571794888983118e-01 9.675058263185668528e-01 8.409514455435159519e+00 1.001710841969746690e+00 9.984816590475019682e-01 1.002234920149632780e+00 9.925602708750572711e-01 9.986422801470513644e-01 5.852498336852590341e-03
2.243653050816125580e-02 6.866530696587128091e+01 3.045549451775394267e+00 1.180041148823187114e-01 9.721703071664693496e-01 7.357440518266729512e+00 1.006163197765686190e+00 1.003625053766056929e+00 1.002134626677602780e+00 1.003189181723624035e+00 1.006991898418589493e+00 6.225228505351564599e-03
2.255476200010916865e-02 6.871075433260214993e+01 3.071818239127436900e+00 1.180891565483682681e-01 9.696315152122315650e-01 9.130220424376680910e+00 9.999082656139949288e-01 9.992116447124883560e-01 1.005508430441840240e+00 9.997110950187617640e-01 1.000390906996267537e+00 1.135686873144714677e-02
2.245928498904482470e-02 6.859774327506968916e+01 3.065252924479711538e+00 1.182239854774582433e-01 9.737733692490326831e-01 8.742092942798276312e+00 1.001404271351659325e+00 1.000845598683202553e+00 1.000592757974025027e+00 9.987157125514314338e-01 1.003701240715064058e+00 4.358181170634824880e-03
2.250567141556888626e-02 6.821559602378827947e+01 3.059653120829312734e+00 1.188516574972688367e-01 9.741969786251919450e-01 8.923061414255887058e+00 9.976489799300115591e-01 9.972621110240854625e-01 9.949858347647005941e-01 9.957284892902616980e-01 9.982738530585636427e-01 2.004034302902250528e-02
2.239083413080908067e-02 6.881476466264962255e+01 3.067251579169925080e+00 1.174444826470537884e-01 9.717144299724539414e-01 8.820337819364908682e+00 1.004057373556487720e+00 1.000059088237224891e+00 1.004205759889016392e+00 1.001617707386494915e+00 9.990920201825058689e-01 7.378810095564068347e-03
2.246536775379673334e-02 6.888758320313746708e+01 3.037262977888181226e+00 1.178351521212025466e-01 9.751778839488178807e-01 7.566225298317899473e+00 1.000151709482266282e+00 9.991928097894754446e-01 1.003358688345400873e+00 9.962590805855197074e-01 9.996529157682568778e-01 6.013515546449966749e-04
2.258117730161333936e-02 6.881906422190780859e+01 3.044598427921020534e+00 1.178271101925234404e-01 9.670828747276856152e-01 7.768266839037618610e+00 1.001446066304124471e+00 9.961517706015591278e-01 1.005874646854228338e+00 9.962579321007627442e-01 1.001002174503727860e+00 1.120406402878027820e-02
