weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -3.191486991835347726e+04 2.193190016135551992e-02 7.387844636860415903e+01 3.046233040224429089e+00 1.349043132331838590e-01 9.901754913026745708e-01 5.859863545359411674e+00 9.948016279729708922e-01 1.007030718883162645e+00 9.337314630598307907e-01 1.015624599964264352e+00 9.794611265517279008e-01 5.753838079330308997e-01
0.000000000000000000e+00 -3.170023548808206397e+04 2.433254028923938217e-02 7.785700786305517340e+01 3.180408702773741769e+00 1.336218863688157510e-01 9.675694342561396155e-01 8.478531128939152950e+00 9.922179354847168176e-01 1.014269790077740652e+00 1.030942334667060978e+00 1.015141607573559313e+00 1.009202583178995916e+00 4.321436898778127644e-01
0.000000000000000000e+00 -3.169304907230662866e+04 2.284262437310203425e-02 7.546164890046756568e+01 3.194107611705606420e+00 1.393759672498813273e-01 9.330645157305060833e-01 7.346903928988204768e+00 9.886241030099428562e-01 1.004935394278169580e+00 1.000768074363065363e+00 9.890752524632129283e-01 1.012558945063762872e+00 1.582696787290742146e-01
0.000000000000000000e+00 -3.103550601375440237e+04 2.051752504620618298e-02 7.759543050012736387e+01 3.076057252137978981e+00 1.273073024908738526e-01 9.917230042117322064e-01 1.198224095844056691e+01 1.006177522457050610e+00 9.861449358502426543e-01 1.097692237037215301e+00 1.021248352830741002e+00 1.020698464806407468e+00 4.485386309025026219e-01
0.000000000000000000e+00 -3.085724901376733760e+04 2.064699109348442849e-02 7.384863365569165694e+01 3.214083119793040400e+00 1.196519552428264160e-01 9.853611850463849242e-01 5.229634078426434129e+00 1.011409473462206332e+00 1.006704352751317311e+00 9.409217192853371881e-01 1.016727449141072936e+00 9.814037618121042028e-01 1.613773949789492623e-01
0.000000000000000000e+00 -3.062731135117670055e+04 2.428147114180837993e-02 7.793988738256418003e+01 3.127562314386097775e+00 1.399984505069164498e-01 9.557526964357662136e-01 1.105253976300451058e+01 9.965635602590701136e-01 9.915863471577930355e-01 1.072341832195255806e+00 9.889400619117431068e-01 1.010598881850708342e+00 3.591343999022107991e-01
0.000000000000000000e+00 -3.022829500588501105e+04 2.187633954665346020e-02 7.716885429458154988e+01 2.993469202963514153e+00 1.346701675037653423e-01 9.339939201197717811e-01 1.123785124884033237e+01 9.883813727658488091e-01 9.996129868402978680e-01 1.094987684256975013e+00 1.003994894307875585e+00 9.683260203976898906e-01 2.262279832254586176e-01
0.000000000000000000e+00 -3.003871475437415938e+04 2.498957929790087545e-02 7.467889412725897103e+01 3.171588090637166957e+00 1.367177873958044521e-01 9.411457185823380867e-01 4.773283869017812542e+00 1.005378711847200179e+00 1.000422456427318307e+00 9.373179537953938434e-01 9.996389323012416783e-01 1.033986228634709681e+00 4.287892659725442979e-01
0.000000000000000000e+00 -2.992486913401495985e+04 2.031692428368841313e-02 7.243984330540651229e+01 3.207611762415082612e+00 1.131261618537761499e-01 1.027177874467287699e+00 4.264963211030845081e+00 1.011047136213750086e+00 9.918521935958909408e-01 1.074112018908358612e+00 1.012081310443407434e+00 1.001754258840219736e+00 2.612634430720606749e-01
0.000000000000000000e+00 -2.989742531211079768e+04 2.481398034851985471e-02 7.709132332841781476e+01 3.096382328615031376e+00 1.394890056972029890e-01 9.526830205143717034e-01 7.993549189423025503e+00 9.965782962896968522e-01 1.014620765238639866e+00 1.093351063544707236e+00 1.006199381393950487e+00 1.000712774507208636e+00 5.389058358205129906e-01
