"omega_b_mean","omega_b_stdev","omega_b_median","omega_b_errlo","omega_b_errup","H0_mean","H0_stdev","H0_median","H0_errlo","H0_errup","logA_mean","logA_stdev","logA_median","logA_errlo","logA_errup","omega_cdm_mean","omega_cdm_stdev","omega_cdm_median","omega_cdm_errlo","omega_cdm_errup","n_s_mean","n_s_stdev","n_s_median","n_s_errlo","n_s_errup","z_reio_mean","z_reio_stdev","z_reio_median","z_reio_errlo","z_reio_errup","A_planck_mean","A_planck_stdev","A_planck_median","A_planck_errlo","A_planck_errup","A_act_mean","A_act_stdev","A_act_median","A_act_errlo","A_act_errup","P_act_mean","P_act_stdev","P_act_median","P_act_errlo","P_act_errup","Tcal_mean","Tcal_stdev","Tcal_median","Tcal_errlo","Tcal_errup","Ecal_mean","Ecal_stdev","Ecal_median","Ecal_errlo","Ecal_errup","m_ncdm_mean","m_ncdm_stdev","m_ncdm_median","m_ncdm_errlo","m_ncdm_errup"
2.246907745660525757e-02,8.561084375553969542e-05,2.246922586327862806e-02,2.238370802143588995e-02,2.255472244425769934e-02,6.834769235082293903e+01,2.679937888372825872e-01,6.835180693902606208e+01,6.808041492842983189e+01,6.861265291680763312e+01,3.052070920390102415e+00,1.365699311320617108e-02,3.051574988173340497e+00,3.038518236855021648e+00,3.065504618051968500e+00,1.185178867480024684e-01,6.186035221056502848e-04,1.185253083479934494e-01,1.179040920778022528e-01,1.191351545767996845e-01,9.714593758917514643e-01,2.861238206883388348e-03,9.714493268720397756e-01,9.686353992621808962e-01,9.743178834721201165e-01,8.127055565523784608e+00,6.867346592847486386e-01,8.120686109373291828e+00,7.450033737919312671e+00,8.815638914193606013e+00,1.001173137632564547e+00,1.850613260261710705e-03,1.001170554514623667e+00,9.993179583022400170e-01,1.003002525117420163e+00,9.999898478862540019e-01,1.951958883776733168e-03,9.999555508353732414e-01,9.980387700431286868e-01,1.001955030823615811e+00,1.003052057734906244e+00,2.522781716731473198e-03,1.002987358637319915e+00,1.000603322368045278e+00,1.005605439114353628e+00,9.983241172611430070e-01,2.695906021299359061e-03,9.983453323840045801e-01,9.956368914107893708e-01,1.001024392561558063e+00,1.001900915932794067e+00,3.344396230707803903e-03,1.001925125168595221e+00,9.985136607243092488e-01,1.005309813754894366e+00,2.092563949533046697e-02,1.838472907018290012e-02,1.576973657456091915e-02,4.537235383111506634e-03,3.847944662347638906e-02
