weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -3.130562262812116387e+04 2.054217078107984165e-02 7.723431243463396356e+01 3.211910014728976748e+00 1.111473165583374556e-01 1.010879856959229439e+00 7.590773974292052806e+00 9.880568608905713202e-01 1.012121751920229462e+00 1.027807958205703809e+00 1.005026299420072267e+00 1.006317713510664458e+00 2.006557468910713793e-01
0.000000000000000000e+00 -3.076746776298428813e+04 2.318733713489804643e-02 6.802066895386752776e+01 3.231658734351030127e+00 1.029219915421290266e-01 9.251445410920068335e-01 6.443423760874491535e+00 9.977955333907122526e-01 1.001079624230329701e+00 9.209644573919225641e-01 9.870149762594919718e-01 1.010005027472867134e+00 3.011707386807052633e-01
0.000000000000000000e+00 -2.990925624624841657e+04 2.088189972830879412e-02 7.759170025582476171e+01 3.071402360060767389e+00 1.286879769995394052e-01 9.414926961248980541e-01 6.823954282174794272e+00 1.010938056691265574e+00 1.002949302169782175e+00 1.067894210403144140e+00 1.007117855903835624e+00 1.018300436614707039e+00 3.306916058573813322e-01
0.000000000000000000e+00 -2.984002176181571485e+04 2.068582111762543377e-02 7.652679580734547926e+01 2.947397625804932364e+00 1.337688628862644391e-01 9.267532561819963322e-01 4.099361971693519457e+00 1.011855189369230468e+00 1.003139160910135663e+00 9.711299077980526384e-01 1.010746672123553402e+00 1.019743369453262494e+00 1.403967010332458076e-01
0.000000000000000000e+00 -2.967855532637426222e+04 2.028237190668691348e-02 7.047765216628400253e+01 3.120085799405762472e+00 1.372596905744833951e-01 9.435001479439288907e-01 5.068273378881178459e+00 9.907147634550699244e-01 1.008840270082547175e+00 1.039436163700084848e+00 9.812278029290869563e-01 1.035764541475318490e+00 5.960689889166729261e-01
0.000000000000000000e+00 -2.962061110379492675e+04 2.411556250740614846e-02 7.760006500744488278e+01 2.907628518657508376e+00 1.249663586653971398e-01 9.881242807304339015e-01 9.814731331203663700e+00 1.000094713999625462e+00 9.992817100244594242e-01 1.094039601779212223e+00 1.003358396270004560e+00 9.697588810875410470e-01 5.915646544349659752e-01
0.000000000000000000e+00 -2.949350833000088824e+04 2.319992857607122705e-02 7.622563979253345678e+01 3.024805513741087193e+00 1.343610712256959605e-01 9.322053678124425646e-01 1.155869294121307078e+01 9.889552992664011333e-01 9.871397260457522860e-01 9.442697240900320699e-01 1.018022160814478161e+00 9.937600019310870447e-01 3.805257223462684135e-01
0.000000000000000000e+00 -2.934875866936520833e+04 2.090697705710138632e-02 7.259401167925680909e+01 3.224134960348543189e+00 1.292793014787257944e-01 9.707629513448968739e-01 8.617382912643339665e+00 9.970873868874891022e-01 9.864345048124300019e-01 9.967714677322309091e-01 9.970860735630655558e-01 1.026611979979294098e+00 3.071631229634243510e-01
0.000000000000000000e+00 -2.927901726129515009e+04 2.447650213318052631e-02 6.483876496494571029e+01 3.223933449665619122e+00 1.012915650616292434e-01 9.876755025741987826e-01 9.227926134254609281e+00 1.000864355435028941e+00 1.012775769736460330e+00 1.025938057930258385e+00 9.930522031667464722e-01 1.035902426883990257e+00 2.908146709261591467e-01
0.000000000000000000e+00 -2.892286011276202044e+04 2.206292063698440595e-02 7.702454596385113916e+01 3.079913966290810823e+00 1.277233119859133292e-01 9.628925638042169499e-01 1.069564691374450760e+01 9.962289231045912130e-01 9.956007548872116697e-01 9.103014315318253002e-01 9.851789989505780332e-01 9.988182386553613457e-01 3.602623198982111696e-01
0.000000000000000000e+00 -2.891684496674569527e+04 2.389197711753267631e-02 7.792783107189357850e+01 3.199609638992644278e+00 1.187805192354107892e-01 9.664564878058532482e-01 5.696507564360012488e+00 1.001890993551166398e+00 9.852510712992268438e-01 9.957947035419505433e-01 9.902656991914468021e-01 1.009612731540403541e+00 2.967041150839823671e-01
0.000000000000000000e+00 -2.891635044286320408e+04 2.084998645207880238e-02 7.451836374485820613e+01 2.944946654706651845e+00 1.311104811210765941e-01 9.422238778844770346e-01 9.012480354075524502e+00 9.960958052548016806e-01 9.929567438083390929e-01 1.093571504139806638e+00 1.017439168030393359e+00 9.872653256951549050e-01 5.177411776567176771e-01
0.000000000000000000e+00 -2.876674157436216410e+04 2.028431461841750244e-02 7.612958527692542532e+01 3.187152954086200918e+00 1.159482186199953246e-01 9.372008056107816731e-01 5.230890629548435200e+00 1.006978620217493514e+00 9.978495204733436319e-01 1.067722058965398846e+00 9.919201401793482642e-01 1.033836239529501544e+00 2.625528316702032128e-01
0.000000000000000000e+00 -2.835630342620325609e+04 2.141426224261749889e-02 7.621264782623501333e+01 3.169914185685257735e+00 1.220208801950331823e-01 9.778025698276807676e-01 6.368644857166185780e+00 1.007607886358717009e+00 9.995885173626377629e-01 1.065049324189917046e+00 9.872641156090702363e-01 1.019655674928465094e+00 3.753292514802872848e-01
0.000000000000000000e+00 -2.815964020524358057e+04 2.493257358503320892e-02 6.789973183464516637e+01 3.235226211172261390e+00 1.053659187761428612e-01 9.884819203814274591e-01 8.087906787469979264e+00 9.905750468733132141e-01 9.886950290152120013e-01 9.114082085797640120e-01 1.004338534114857406e+00 9.915972345224808304e-01 3.316560789902412987e-01
0.000000000000000000e+00 -2.787554709478715085e+04 2.488873341271010883e-02 6.865218203346658754e+01 3.216008725983745098e+00 1.130381437182972487e-01 1.027549611610112157e+00 5.784436162122332803e+00 9.942666068746722763e-01 9.904426537574763101e-01 9.174765824015073123e-01 1.009943305862697205e+00 1.013446655184081502e+00 1.691281833305916527e-01
0.000000000000000000e+00 -2.784494096819789775e+04 2.059137212934466707e-02 7.295889429858533504e+01 2.950173650593166386e+00 1.377867566819833689e-01 9.774033153925079098e-01 7.317295519924188696e+00 9.941138903026156548e-01 1.008227010683026448e+00 9.912300664433097985e-01 1.003072684304202378e+00 9.650160184917230266e-01 3.705812982455262139e-01
0.000000000000000000e+00 -2.780065437825166009e+04 2.191085691079210779e-02 7.412045182272470356e+01 3.131237062401663440e+00 1.394715835351563460e-01 9.600734586934072112e-01 7.866692181337874956e+00 1.000950484709018484e+00 9.990149700467019223e-01 9.642125489672185301e-01 9.855653079735986477e-01 1.030358110036640573e+00 2.040097978755266717e-01
