logz logzerr logvol nlive logl logwt insert_order
-2.602996166266613363e+04 6.528939865593270042e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -2.584580000999482581e+04 -2.585193522428151846e+04 1.499999999999999944e-01
-2.585193522428151846e+04 8.629787869556157887e+01 -1.450000000000000733e-01 4.000000000000000000e+02 -2.566474684521251402e+04 -2.567088455949920535e+04 1.594999999999999973e+00
-2.567088455949920535e+04 1.071095244831246731e+02 -1.475000000000000755e-01 4.000000000000000000e+02 -2.564948752368024725e+04 -2.565562773796693727e+04 7.199999999999999734e-01
-2.565562773773031950e+04 7.641187477832326991e+00 -1.500000000000000777e-01 4.000000000000000000e+02 -2.563198768171283882e+04 -2.563813039599953117e+04 1.050000000000000044e+00
-2.563813039597435272e+04 1.174540740099698333e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -2.562257130279462945e+04 -2.562871651708132049e+04 1.094999999999999973e+00
-2.562871643550076988e+04 1.431718731673784184e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -2.555436150415647353e+04 -2.556050921844316326e+04 5.749999999999999556e-01
-2.556050921844316326e+04 3.377247024089457739e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -2.551312489293502585e+04 -2.551927510722171792e+04 3.599999999999999867e-01
-2.551927510722171792e+04 4.054655424098130112e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -2.537257815837332237e+04 -2.537873087266001312e+04 2.750000000000000222e-01
-2.537873087266001312e+04 8.747703856003069234e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -2.522491992720969938e+04 -2.523107514149639246e+04 1.169999999999999929e+00
-2.523107514149639246e+04 1.469353013490984097e+02 -1.650000000000000910e-01 4.000000000000000000e+02 -2.515800542197824689e+04 -2.516416313626493866e+04 7.000000000000000666e-02
-2.516416313626493866e+04 1.091342658070008724e+02 -1.675000000000000933e-01 4.000000000000000000e+02 -2.505578201701374564e+04 -2.506194223130043611e+04 1.385000000000000009e+00
-2.506194223130043611e+04 1.399426612450821210e+02 -1.700000000000000955e-01 4.000000000000000000e+02 -2.491689727780177418e+04 -2.492305999208846697e+04 1.084999999999999964e+00
-2.492305999208846697e+04 9.454778912168747240e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -2.465780707576511850e+04 -2.466397229005180998e+04 1.909999999999999920e+00
-2.466397229005180998e+04 9.624899592490417888e+01 -1.750000000000000999e-01 4.000000000000000000e+02 -2.435344217104724885e+04 -2.435960988533393902e+04 1.050000000000000044e+00
-2.435960988533393902e+04 1.438976049190657136e+02 -1.775000000000001021e-01 4.000000000000000000e+02 -2.429833398297546228e+04 -2.430450419726215478e+04 5.500000000000000028e-02
-2.430450419726215478e+04 9.788813200424051786e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -2.426296110205683362e+04 -2.426913381634352481e+04 7.349999999999999867e-01
-2.426913381634352481e+04 1.078267368454873605e+02 -1.825000000000001066e-01 4.000000000000000000e+02 -2.396848550148055074e+04 -2.397466071576724062e+04 1.060000000000000053e+00
